"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Government Property Agency","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","North West (England)","Female","30","[c]","30140","26020"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Science and Engineering","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Science and Engineering","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Science and Engineering","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","East Midlands (England)","Female","140","[c]","20640","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","East Midlands (England)","Male","45","[c]","21290","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","East of England","Female","100","[c]","22000","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","East of England","Male","45","[c]","23030","20750"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","London","Female","355","[c]","26590","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","London","Male","215","[c]","27820","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","North East (England)","Female","30","[c]","21120","20100"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","North West (England)","Female","155","[c]","24050","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","North West (England)","Male","100","[c]","24590","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","South East (England)","Female","135","[c]","23710","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","South East (England)","Male","65","[c]","23430","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","South West (England)","Female","110","[c]","22110","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","South West (England)","Male","50","[c]","23340","20670"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","Wales","Female","75","[c]","21200","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","Wales","Male","30","[c]","23580","20690"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","West Midlands (England)","Female","160","[c]","21870","20650"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","West Midlands (England)","Male","80","[c]","24440","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","Yorkshire and The Humber","Female","95","[c]","23370","20160"
"Leaver CS","2022","HM Courts and Tribunals Service","Operational Delivery","Yorkshire and The Humber","Male","35","[c]","22310","19570"
"Leaver CS","2022","HM Land Registry","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","South West (England)","Male","35","[c]","37430","38450"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
