"Status","Year","Organisation","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Land Registry","West Midlands (England)","West Midlands","Outside London","25","[c]","33620","30480"
"Leaver CS","2022","HM Land Registry","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","33970","30480"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","270","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","290","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Midlands (England)","Lincolnshire","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","Bedfordshire and Hertfordshire","Outside London","210","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East of England","East Anglia","Outside London","550","[c]","32780","24090"
"Leaver CS","2022","HM Prison and Probation Service","East of England","Essex","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Inner London - East","London","210","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Inner London - West","London","220","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Outer London - East and North East","London","140","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Outer London - South","London","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","London","Outer London - West and North West","London","120","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Northumberland, and Tyne and Wear","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Tees Valley and Durham","Outside London","280","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Cheshire","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Cumbria","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester","Outside London","200","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Lancashire","Outside London","245","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Merseyside","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","455","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Hampshire and Isle of Wight","Outside London","200","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Kent","Outside London","340","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Surrey, East and West Sussex","Outside London","305","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Devon","Outside London","155","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Dorset and Somerset","Outside London","150","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","255","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","Unknown","220","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","East Wales","Outside London","305","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","West Wales and The Valleys","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands (England)","Shropshire and Staffordshire","Outside London","275","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands (England)","West Midlands","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","205","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Yorkshire and The Humber","North Yorkshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Yorkshire and The Humber","South Yorkshire","Outside London","190","[c]","31100","31650"
"Leaver CS","2022","HM Prison and Probation Service","Yorkshire and The Humber","West Yorkshire","Outside London","370","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","185","[c]","32050","28920"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","150","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East of England","East Anglia","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East of England","Essex","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","Inner London - East","London","300","[c]","41580","40720"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","Inner London - West","London","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","Outer London - South","London","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Outside London","780","[c]","26970","22080"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","North East (England)","Tees Valley and Durham","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester","Outside London","385","[c]","30750","28920"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","North West (England)","Lancashire","Outside London","110","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","North West (England)","Merseyside","Outside London","325","[c]","25620","27870"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","Northern Ireland","Outside London","120","[c]","31380","28190"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Scotland","Eastern Scotland","Outside London","365","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Scotland","Southern Scotland","Outside London","210","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Scotland","West Central Scotland","Outside London","220","[c]","29420","22080"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Surrey, East and West Sussex","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Wales","East Wales","Outside London","305","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","West Midlands (England)","West Midlands","Outside London","250","[c]","37020","28920"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","375","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","London","Inner London - West","London","175","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East of England","Bedfordshire and Hertfordshire","Outside London","30","[c]","28310","26080"
"Leaver CS","2022","Home Office","East of England","East Anglia","Outside London","35","[c]","24650","21680"
"Leaver CS","2022","Home Office","East of England","Essex","Outside London","60","[c]","27310","26500"
"Leaver CS","2022","Home Office","London","Inner London - East","London","35","[c]","36400","30820"
"Leaver CS","2022","Home Office","London","Inner London - West","London","300","[c]","44350","37320"
"Leaver CS","2022","Home Office","London","Outer London - South","London","330","[c]","38060","35050"
"Leaver CS","2022","Home Office","London","Outer London - West and North West","London","180","[c]","31790","30390"
"Leaver CS","2022","Home Office","North East (England)","Northumberland, and Tyne and Wear","Outside London","15","[c]","29460","24880"
"Leaver CS","2022","Home Office","North East (England)","Tees Valley and Durham","Outside London","60","[c]","23300","21680"
"Leaver CS","2022","Home Office","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","North West (England)","Greater Manchester","Outside London","95","[c]","35640","30820"
"Leaver CS","2022","Home Office","North West (England)","Merseyside","Outside London","315","[c]","24730","24880"
"Leaver CS","2022","Home Office","Northern Ireland","Northern Ireland","Outside London","50","[c]","24000","21680"
"Leaver CS","2022","Home Office","Overseas","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Scotland","Eastern Scotland","Outside London","10","[c]","28400","24890"
"Leaver CS","2022","Home Office","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Scotland","West Central Scotland","Outside London","60","[c]","26910","24880"
"Leaver CS","2022","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South East (England)","Hampshire and Isle of Wight","Outside London","35","[c]","30730","27300"
"Leaver CS","2022","Home Office","South East (England)","Kent","Outside London","95","[c]","27990","27370"
"Leaver CS","2022","Home Office","South East (England)","Surrey, East and West Sussex","Outside London","45","[c]","28020","27720"
"Leaver CS","2022","Home Office","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Wales","East Wales","Outside London","50","[c]","25470","21680"
"Leaver CS","2022","Home Office","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
