"Status","Year","Organisation","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Male","Heterosexual / straight","170","[c]","36650","34940"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Male","Unknown","35","[c]","29710","25910"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Project Delivery","Female","Heterosexual / straight","10","[c]","[c]","[c]"
