"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Unknown","Unknown","Female","80","[c]","28160","27610"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","AA/AO","AO","Female","45","[c]","23510","23770"
"New entrant CS","2022","Heart of Essex","AA/AO","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","EO","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","EO","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Unknown","Unknown","Female","65","[c]","25960","23170"
"New entrant CS","2022","Heart of Essex","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","AA/AO","AO","Female","60","[c]","24950","24250"
"New entrant CS","2022","Hertfordshire CC","AA/AO","AO","Male","55","[c]","26120","25640"
"New entrant CS","2022","Hertfordshire CC","EO","EO","Female","65","[c]","28920","29290"
"New entrant CS","2022","Hertfordshire CC","EO","EO","Male","55","[c]","29200","29290"
"New entrant CS","2022","Hertfordshire CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Unknown","Unknown","Female","80","[c]","28640","26310"
"New entrant CS","2022","Hertfordshire CC","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","AA/AO","AO","Female","100","[c]","28000","31020"
"New entrant CS","2022","Hounslow and Richmond upon Thames","AA/AO","AO","Male","60","[c]","27940","31020"
"New entrant CS","2022","Hounslow and Richmond upon Thames","EO","EO","Female","70","[c]","28310","28650"
"New entrant CS","2022","Hounslow and Richmond upon Thames","EO","EO","Male","65","[c]","28540","28650"
"New entrant CS","2022","Hounslow and Richmond upon Thames","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","EO","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","EO","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","EO","Female","30","[c]","27440","27570"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","AA/AO","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","AA/AO","AO","Male","50","[c]","22930","23140"
"New entrant CS","2022","Isle of Wight","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AO","Female","35","[c]","29690","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AO","Male","50","[c]","30270","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","AA/AO","AO","Female","40","[c]","26630","28140"
"New entrant CS","2022","Kent Thames Gateway","AA/AO","AO","Male","50","[c]","27660","28140"
"New entrant CS","2022","Kent Thames Gateway","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Unknown","Unknown","Female","50","[c]","28060","25480"
"New entrant CS","2022","Kent Thames Gateway","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","AA/AO","AO","Female","55","[c]","21790","21260"
"New entrant CS","2022","Kingston upon Hull, City of","AA/AO","AO","Male","55","[c]","22180","21720"
"New entrant CS","2022","Kingston upon Hull, City of","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Unknown","Unknown","Female","60","[c]","27200","25480"
"New entrant CS","2022","Kingston upon Hull, City of","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","AA/AO","AO","Female","50","[c]","25990","24470"
"New entrant CS","2022","Lambeth","AA/AO","AO","Male","35","[c]","27960","30520"
"New entrant CS","2022","Lambeth","EO","EO","Female","145","[c]","29590","28520"
"New entrant CS","2022","Lambeth","EO","EO","Male","85","[c]","31210","31060"
"New entrant CS","2022","Lambeth","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","G6/G7","G7","Female","35","[c]","54110","52610"
"New entrant CS","2022","Lambeth","G6/G7","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","SEO/HEO","HEO","Female","85","[c]","33690","32330"
"New entrant CS","2022","Lambeth","SEO/HEO","HEO","Male","65","[c]","33870","32330"
"New entrant CS","2022","Lambeth","SEO/HEO","SEO","Female","80","[c]","41360","40070"
"New entrant CS","2022","Lambeth","SEO/HEO","SEO","Male","40","[c]","41160","40070"
"New entrant CS","2022","Lambeth","Unknown","Unknown","Female","70","[c]","44310","36580"
"New entrant CS","2022","Lambeth","Unknown","Unknown","Male","35","[c]","48270","36580"
"New entrant CS","2022","Lancaster and Wyre","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","AA/AO","AO","Female","35","[c]","21820","21260"
"New entrant CS","2022","Lancaster and Wyre","AA/AO","AO","Male","30","[c]","22010","21260"
"New entrant CS","2022","Lancaster and Wyre","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
