"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Department of Health and Social Care","G7","355","[c]","52740","52610"
"Leaver CS","2022","White","Department of Health and Social Care","HEO","290","[c]","31540","31410"
"Leaver CS","2022","White","Department of Health and Social Care","SCS level","130","[c]","98430","95140"
"Leaver CS","2022","White","Department of Health and Social Care","SEO","425","[c]","39810","40060"
"Leaver CS","2022","White","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","G6","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","G7","50","[c]","56620","56610"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","AO","55","[c]","22880","22600"
"Leaver CS","2022","White","HM Land Registry","EO","85","[c]","27670","27130"
"Leaver CS","2022","White","HM Land Registry","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","HEO","60","[c]","34680","33840"
"Leaver CS","2022","White","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","SEO","35","[c]","43570","43160"
"Leaver CS","2022","White","HM Revenue and Customs","AA","90","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","AO","1405","[c]","21970","22040"
"Leaver CS","2022","White","HM Revenue and Customs","EO","585","[c]","27530","27000"
"Leaver CS","2022","White","HM Revenue and Customs","G6","75","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","G7","170","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","HEO","370","[c]","34530","34840"
"Leaver CS","2022","White","HM Revenue and Customs","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","SEO","205","[c]","43730","43710"
"Leaver CS","2022","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","G6","25","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Home Office","AA","80","[c]","19630","18240"
"Leaver CS","2022","White","Home Office","AO","310","[c]","22070","21680"
"Leaver CS","2022","White","Home Office","EO","530","[c]","27200","26160"
"Leaver CS","2022","White","Home Office","G6","45","[c]","69690","68760"
"Leaver CS","2022","White","Home Office","G7","75","[c]","56880","57460"
"Leaver CS","2022","White","Home Office","HEO","155","[c]","34030","33900"
"Leaver CS","2022","White","Home Office","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Home Office","SEO","115","[c]","41890","41970"
"Leaver CS","2022","White","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","AA","415","[c]","19610","19560"
"Leaver CS","2022","White","Ministry of Defence","AO","885","[c]","24840","21580"
"Leaver CS","2022","White","Ministry of Defence","EO","730","[c]","27130","26670"
"Leaver CS","2022","White","Ministry of Defence","G6","85","[c]","72160","67810"
"Leaver CS","2022","White","Ministry of Defence","G7","210","[c]","55420","54540"
"Leaver CS","2022","White","Ministry of Defence","HEO","715","[c]","33680","33300"
"Leaver CS","2022","White","Ministry of Defence","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","SEO","465","[c]","42500","40980"
"Leaver CS","2022","White","Ministry of Defence","Unknown","125","[c]","37520","35980"
"Leaver CS","2022","White","Ministry of Justice","AA","910","[c]","18640","19060"
"Leaver CS","2022","White","Ministry of Justice","AO","3040","[c]","20950","20970"
"Leaver CS","2022","White","Ministry of Justice","EO","550","[c]","25320","25120"
"Leaver CS","2022","White","Ministry of Justice","G6","50","[c]","67850","67570"
"Leaver CS","2022","White","Ministry of Justice","G7","85","[c]","58010","57540"
"Leaver CS","2022","White","Ministry of Justice","HEO","250","[c]","32310","31750"
"Leaver CS","2022","White","Ministry of Justice","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Justice","SEO","245","[c]","42350","41770"
"Leaver CS","2022","White","Ministry of Justice","Unknown","965","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","EO","105","[c]","33910","34140"
"Leaver CS","2022","White","National Crime Agency","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","HEO","55","[c]","41880","43180"
"Leaver CS","2022","White","National Crime Agency","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","SEO","40","[c]","48340","47670"
"Leaver CS","2022","White","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","G7","50","[c]","73490","75500"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","SEO","55","[c]","48300","51360"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","EO","35","[c]","25900","25300"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","G7","35","[c]","56190","54150"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","HEO","30","[c]","34330","34000"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","AA","70","[c]","22550","22690"
"Leaver CS","2022","White","Scottish Government","AO","200","[c]","24710","24020"
"Leaver CS","2022","White","Scottish Government","EO","150","[c]","31350","30240"
"Leaver CS","2022","White","Scottish Government","G6","50","[c]","74360","75340"
"Leaver CS","2022","White","Scottish Government","G7","50","[c]","59180","62170"
"Leaver CS","2022","White","Scottish Government","HEO","105","[c]","36590","36130"
"Leaver CS","2022","White","Scottish Government","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","SEO","120","[c]","46160","47250"
"Leaver CS","2022","White","The National Archives","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","AA","45","[c]","19250","18830"
"Leaver CS","2022","White","UK Statistics Authority","AO","115","[c]","20070","19610"
"Leaver CS","2022","White","UK Statistics Authority","EO","55","[c]","24060","23630"
"Leaver CS","2022","White","UK Statistics Authority","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","HEO","60","[c]","30560","30210"
"Leaver CS","2022","White","UK Statistics Authority","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","SEO","55","[c]","37650","36840"
"Leaver CS","2022","White","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Supreme Court","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","AO","55","[c]","23240","23830"
"Leaver CS","2022","White","Welsh Government","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","HEO","50","[c]","36140","37410"
"Leaver CS","2022","White","Welsh Government","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","SEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","G7","30","[c]","55240","54700"
"Leaver Dept.","2022","Asian","Cabinet Office","HEO","35","[c]","34090","34550"
