"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Other","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outside London","AO","135","[c]","21220","21260"
"Leaver Dept.","2022","Other","Outside London","EO","220","[c]","26080","27570"
"Leaver Dept.","2022","Other","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outside London","G7","25","[c]","49930","49700"
"Leaver Dept.","2022","Other","Outside London","HEO","60","[c]","30960","31990"
"Leaver Dept.","2022","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outside London","SEO","45","[c]","38300","37460"
"Leaver Dept.","2022","Other","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","G6","10","[c]","64020","58810"
"Leaver Dept.","2022","Planning Inspectors","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","EO","180","[c]","28250","28310"
"Leaver Dept.","2022","Policy","London","G6","165","[c]","66730","65480"
"Leaver Dept.","2022","Policy","London","G7","465","[c]","54630","53600"
"Leaver Dept.","2022","Policy","London","HEO","575","[c]","34420","34020"
"Leaver Dept.","2022","Policy","London","SCS level","120","[c]","85180","77980"
"Leaver Dept.","2022","Policy","London","SEO","295","[c]","41330","40480"
"Leaver Dept.","2022","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Outside London","EO","65","[c]","25570","25000"
"Leaver Dept.","2022","Policy","Outside London","G6","35","[c]","65490","63280"
"Leaver Dept.","2022","Policy","Outside London","G7","110","[c]","52130","50270"
"Leaver Dept.","2022","Policy","Outside London","HEO","160","[c]","31420","30660"
"Leaver Dept.","2022","Policy","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Outside London","SEO","145","[c]","38950","37450"
"Leaver Dept.","2022","Policy","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","EO","20","[c]","28260","28160"
"Leaver Dept.","2022","Project Delivery","London","G6","10","[c]","68980","68790"
"Leaver Dept.","2022","Project Delivery","London","G7","30","[c]","57610","57460"
"Leaver Dept.","2022","Project Delivery","London","HEO","45","[c]","35830","35070"
"Leaver Dept.","2022","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","SEO","30","[c]","42920","41970"
"Leaver Dept.","2022","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","EO","50","[c]","25510","25470"
"Leaver Dept.","2022","Project Delivery","Outside London","G6","25","[c]","65500","64220"
"Leaver Dept.","2022","Project Delivery","Outside London","G7","50","[c]","52550","53380"
"Leaver Dept.","2022","Project Delivery","Outside London","HEO","90","[c]","31480","31970"
"Leaver Dept.","2022","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","SEO","125","[c]","39580","40000"
"Leaver Dept.","2022","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","EO","10","[c]","28580","28500"
"Leaver Dept.","2022","Property","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","EO","20","[c]","25840","26130"
"Leaver Dept.","2022","Property","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","HEO","20","[c]","32500","33130"
"Leaver Dept.","2022","Property","Outside London","SEO","15","[c]","40050","39970"
"Leaver Dept.","2022","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","London","AA","15","[c]","21380","22350"
"Leaver Dept.","2022","Science and Engineering","London","AO","25","[c]","24590","23780"
"Leaver Dept.","2022","Science and Engineering","London","EO","80","[c]","27290","26880"
"Leaver Dept.","2022","Science and Engineering","London","G6","50","[c]","70770","67820"
"Leaver Dept.","2022","Science and Engineering","London","G7","150","[c]","54410","53860"
"Leaver Dept.","2022","Science and Engineering","London","HEO","175","[c]","32870","32330"
"Leaver Dept.","2022","Science and Engineering","London","SCS level","10","[c]","102500","95670"
"Leaver Dept.","2022","Science and Engineering","London","SEO","205","[c]","41030","40350"
"Leaver Dept.","2022","Science and Engineering","Outside London","AA","15","[c]","19230","19100"
"Leaver Dept.","2022","Science and Engineering","Outside London","AO","120","[c]","21140","20400"
"Leaver Dept.","2022","Science and Engineering","Outside London","EO","230","[c]","24830","24180"
"Leaver Dept.","2022","Science and Engineering","Outside London","G6","80","[c]","73980","70860"
"Leaver Dept.","2022","Science and Engineering","Outside London","G7","285","[c]","51930","51060"
"Leaver Dept.","2022","Science and Engineering","Outside London","HEO","405","[c]","31670","30760"
"Leaver Dept.","2022","Science and Engineering","Outside London","SCS level","20","[c]","106800","108080"
"Leaver Dept.","2022","Science and Engineering","Outside London","SEO","405","[c]","39720","40060"
"Leaver Dept.","2022","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","HEO","15","[c]","30210","30250"
"Leaver Dept.","2022","Security","Outside London","SEO","10","[c]","38630","38020"
"Leaver Dept.","2022","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","SEO","15","[c]","43740","42980"
"Leaver Dept.","2022","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Outside London","HEO","10","[c]","31010","29540"
"Leaver Dept.","2022","Social Research","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","EO","10","[c]","31650","31700"
"Leaver Dept.","2022","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","G7","20","[c]","56480","55280"
"Leaver Dept.","2022","Statistics","London","HEO","25","[c]","34650","34710"
"Leaver Dept.","2022","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","SEO","20","[c]","44790","43880"
"Leaver Dept.","2022","Statistics","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","HEO","20","[c]","30630","29540"
"Leaver Dept.","2022","Statistics","Outside London","SEO","15","[c]","40370","39850"
"Leaver Dept.","2022","Statistics","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AO","40","[c]","23860","24490"
"Leaver Dept.","2022","Unknown","London","EO","225","[c]","28470","27500"
"Leaver Dept.","2022","Unknown","London","G6","220","[c]","66420","66090"
"Leaver Dept.","2022","Unknown","London","G7","500","[c]","55370","54700"
"Leaver Dept.","2022","Unknown","London","HEO","840","[c]","33010","32400"
"Leaver Dept.","2022","Unknown","London","SCS level","125","[c]","86520","77120"
"Leaver Dept.","2022","Unknown","London","SEO","250","[c]","41370","40640"
"Leaver Dept.","2022","Unknown","London","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AO","640","[c]","21750","21260"
"Leaver Dept.","2022","Unknown","Outside London","EO","365","[c]","27160","27570"
"Leaver Dept.","2022","Unknown","Outside London","G6","40","[c]","68270","66440"
"Leaver Dept.","2022","Unknown","Outside London","G7","115","[c]","53270","52580"
"Leaver Dept.","2022","Unknown","Outside London","HEO","320","[c]","32010","32000"
"Leaver Dept.","2022","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO","150","[c]","40470","39660"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","15","[c]","26800","27500"
"Leaver Dept.","2022","Unknown","Unknown","G6","30","[c]","66200","64500"
"Leaver Dept.","2022","Unknown","Unknown","G7","50","[c]","55150","54700"
"Leaver Dept.","2022","Unknown","Unknown","HEO","200","[c]","32140","32000"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","15","[c]","88790","78740"
"Leaver Dept.","2022","Unknown","Unknown","SEO","20","[c]","39730","39370"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AO","15","[c]","22500","22640"
"New entrant CS","2022","Commercial","London","EO","40","[c]","27420","27270"
"New entrant CS","2022","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G7","20","[c]","53920","53360"
"New entrant CS","2022","Commercial","London","HEO","50","[c]","33220","32790"
"New entrant CS","2022","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO","60","[c]","41940","41750"
"New entrant CS","2022","Commercial","Outside London","AA","10","[c]","19760","18310"
"New entrant CS","2022","Commercial","Outside London","AO","40","[c]","20520","21170"
"New entrant CS","2022","Commercial","Outside London","EO","205","[c]","25120","25520"
"New entrant CS","2022","Commercial","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","G7","30","[c]","51390","49860"
"New entrant CS","2022","Commercial","Outside London","HEO","160","[c]","31030","30420"
"New entrant CS","2022","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
