"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Operational Delivery","Female","65","[c]","26640","25630"
"Leaver CS","2022","60-64","Undeclared","Operational Delivery","Male","85","[c]","29530","27570"
"Leaver CS","2022","60-64","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Other","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Other","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Policy","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Property","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Science and Engineering","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Security","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Female","135","[c]","26660","22130"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Male","145","[c]","32910","30570"
"Leaver CS","2022","60-64","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other","Male","65","[c]","42800","38670"
"Leaver CS","2022","60-64","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Policy","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Policy","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","125","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","130","[c]","47730","39660"
"Leaver CS","2022","60-64","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Commercial","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Commercial","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Counter Fraud","Female","40","[c]","27450","27570"
"Leaver CS","2022","60-64","White","Counter Fraud","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Digital, Data and Technology","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Digital, Data and Technology","Male","75","[c]","44780","40670"
"Leaver CS","2022","60-64","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Finance","Female","55","[c]","37970","34410"
"Leaver CS","2022","60-64","White","Finance","Male","60","[c]","45860","43120"
"Leaver CS","2022","60-64","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Geography","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Human Resources","Female","50","[c]","39630","35310"
"Leaver CS","2022","60-64","White","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Inspector of Education and Training","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Inspector of Education and Training","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Knowledge and Information Management","Female","30","[c]","30670","26170"
"Leaver CS","2022","60-64","White","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Legal","Female","35","[c]","61030","61030"
"Leaver CS","2022","60-64","White","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Medicine","Female","35","[c]","61330","39780"
"Leaver CS","2022","60-64","White","Medicine","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Operational Delivery","Female","1240","[c]","28330","27370"
"Leaver CS","2022","60-64","White","Operational Delivery","Male","875","[c]","33510","27570"
"Leaver CS","2022","60-64","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
