"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Intellectual Property Office","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Science and Engineering","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Operational Delivery","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Operational Delivery","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Operational Delivery","Outside London","Female","45","[c]","25490","21840"
"Leaver CS","2022","Maritime and Coastguard Agency","Operational Delivery","Outside London","Male","60","[c]","36860","31580"
"Leaver CS","2022","Maritime and Coastguard Agency","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Policy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Policy","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","Female","35","[c]","47210","41010"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Digital, Data and Technology","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Digital, Data and Technology","Outside London","Male","40","[c]","31420","29700"
"Leaver CS","2022","Met Office","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Operational Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Science and Engineering","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Science and Engineering","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Commercial","Outside London","Female","35","[c]","38080","36110"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Commercial","Outside London","Male","35","[c]","37210","35480"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Communications","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Communications","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Outside London","Female","55","[c]","29440","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Outside London","Male","110","[c]","36130","33300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Finance","Outside London","Female","115","[c]","31190","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Finance","Outside London","Male","110","[c]","36060","33300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Geography","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Human Resources","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Human Resources","Outside London","Female","70","[c]","26980","21960"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Human Resources","Outside London","Male","35","[c]","29570","21580"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
