"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","East of England","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","London","90","[c]","37490","31060"
"Leaver CS","2022","40-49","Black","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Debt","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Debt","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","No function","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","No function","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","No function","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","No function","North West (England)","5","[c]","[c]","[c]"
