"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Other","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Shropshire and Staffordshire","10","[c]","24610","26510"
"Leaver Dept.","2022","Other","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Tees Valley and Durham","10","[c]","26180","24620"
"Leaver Dept.","2022","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Central Scotland","65","[c]","28590","24650"
"Leaver Dept.","2022","Other","West Midlands","20","[c]","25890","26220"
"Leaver Dept.","2022","Other","West Wales and The Valleys","10","[c]","28780","27570"
"Leaver Dept.","2022","Other","West Yorkshire","15","[c]","25150","21260"
"Leaver Dept.","2022","Planning","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","East Wales","15","[c]","47150","57380"
"Leaver Dept.","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Derbyshire and Nottinghamshire","10","[c]","39430","35000"
"Leaver Dept.","2022","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Wales","40","[c]","39910","35180"
"Leaver Dept.","2022","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","38220","36300"
"Leaver Dept.","2022","Policy","Greater Manchester","65","[c]","37130","36500"
"Leaver Dept.","2022","Policy","Hampshire and Isle of Wight","10","[c]","33830","32170"
"Leaver Dept.","2022","Policy","Herefordshire, Worcestershire and Warwickshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Inner London - East","20","[c]","53230","52150"
"Leaver Dept.","2022","Policy","Inner London - West","1785","[c]","46700","41680"
"Leaver Dept.","2022","Policy","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North Yorkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northumberland, and Tyne and Wear","15","[c]","36210","33650"
"Leaver Dept.","2022","Policy","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South Yorkshire","40","[c]","40650","37420"
"Leaver Dept.","2022","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Tees Valley and Durham","15","[c]","41840","36640"
"Leaver Dept.","2022","Policy","Unknown","45","[c]","46260","40140"
"Leaver Dept.","2022","Policy","West Central Scotland","10","[c]","36130","29130"
"Leaver Dept.","2022","Policy","West Midlands","45","[c]","39120","36340"
"Leaver Dept.","2022","Policy","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Yorkshire","140","[c]","39320","35960"
"Leaver Dept.","2022","Project Delivery","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Wales","20","[c]","38690","36840"
"Leaver Dept.","2022","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","160","[c]","39230","39150"
"Leaver Dept.","2022","Project Delivery","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Hampshire and Isle of Wight","15","[c]","48940","51900"
"Leaver Dept.","2022","Project Delivery","Inner London - East","30","[c]","37810","34720"
"Leaver Dept.","2022","Project Delivery","Inner London - West","95","[c]","46430","40550"
"Leaver Dept.","2022","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Merseyside","15","[c]","36340","34140"
"Leaver Dept.","2022","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northumberland, and Tyne and Wear","25","[c]","33690","31640"
"Leaver Dept.","2022","Project Delivery","Outer London - South","25","[c]","44690","41970"
"Leaver Dept.","2022","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands","15","[c]","41020","40580"
"Leaver Dept.","2022","Project Delivery","West Yorkshire","15","[c]","37890","33430"
"Leaver Dept.","2022","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Inner London - East","10","[c]","45280","33940"
"Leaver Dept.","2022","Property","Inner London - West","20","[c]","48530","43140"
"Leaver Dept.","2022","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","180","[c]","45340","40560"
"Leaver Dept.","2022","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Derbyshire and Nottinghamshire","70","[c]","39310","36330"
"Leaver Dept.","2022","Science and Engineering","Devon","20","[c]","41160","32310"
"Leaver Dept.","2022","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Anglia","110","[c]","37620","33980"
"Leaver Dept.","2022","Science and Engineering","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Essex","30","[c]","39020","38200"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","600","[c]","37220","34530"
"Leaver Dept.","2022","Science and Engineering","Greater Manchester","130","[c]","33750","28590"
"Leaver Dept.","2022","Science and Engineering","Hampshire and Isle of Wight","25","[c]","42620","39260"
"Leaver Dept.","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","200","[c]","43990","40070"
"Leaver Dept.","2022","Science and Engineering","Inner London - West","15","[c]","47850","40960"
"Leaver Dept.","2022","Science and Engineering","Kent","15","[c]","46850","39130"
"Leaver Dept.","2022","Science and Engineering","Lancashire","15","[c]","40060","39500"
"Leaver Dept.","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Merseyside","30","[c]","38440","36910"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","40","[c]","34430","28730"
"Leaver Dept.","2022","Science and Engineering","Northumberland, and Tyne and Wear","30","[c]","46890","41260"
"Leaver Dept.","2022","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Outer London - West and North West","495","[c]","41700","40070"
"Leaver Dept.","2022","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","15","[c]","40620","38300"
"Leaver Dept.","2022","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Central Scotland","15","[c]","39980","42000"
"Leaver Dept.","2022","Science and Engineering","West Midlands","125","[c]","35890","36330"
"Leaver Dept.","2022","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Yorkshire","65","[c]","42330","40060"
"Leaver Dept.","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Inner London - West","25","[c]","43420","40850"
"Leaver Dept.","2022","Security","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","East Wales","10","[c]","34320","35180"
"Leaver Dept.","2022","Social Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Inner London - West","40","[c]","44560","42980"
"Leaver Dept.","2022","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Wales","15","[c]","33000","29540"
"Leaver Dept.","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
