"Status","Year","Function_of_post","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Project Delivery","Valuation Office Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Valuation Office Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Companies House","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Crown Prosecution Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Crown Prosecution Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Defence Equipment and Support","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Defence Equipment and Support","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Defence Equipment and Support","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Defence Science and Technology Laboratory","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Defence Science and Technology Laboratory","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Driver and Vehicle Licensing Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Driver and Vehicle Licensing Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Driver and Vehicle Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Driver and Vehicle Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","FCDO Services","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","FCDO Services","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","FCDO Services","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","FCDO Services","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Government Property Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Government Property Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Maritime and Coastguard Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Maritime and Coastguard Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence (excl. agencies)","Outside London","Female","65","[c]","27720","25030"
"Leaver CS","2022","Property","Ministry of Defence (excl. agencies)","Outside London","Male","105","[c]","31010","33300"
"Leaver CS","2022","Property","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Justice (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Justice (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Prison Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Prison Service","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Health Security Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Health Security Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Health Security Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Health Security Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Valuation Office Agency","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Valuation Office Agency","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Valuation Office Agency","Outside London","Female","130","[c]","24830","22040"
"Leaver CS","2022","Property","Valuation Office Agency","Outside London","Male","95","[c]","29470","25000"
"Leaver CS","2022","Security","Cabinet Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office (excl. agencies)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office (excl. agencies)","Outside London","Male","30","[c]","30870","26670"
"Leaver CS","2022","Security","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Companies House","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Crown Prosecution Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Crown Prosecution Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Defence Equipment and Support","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Defence Equipment and Support","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Defence Science and Technology Laboratory","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Defence Science and Technology Laboratory","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Licensing Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Licensing Agency","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
