"Status","Year","Age","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","No function","Female","135","[c]","51770","40150"
"Leaver Dept.","2022","50-59","Asian","No function","Male","45","[c]","44960","35230"
"Leaver Dept.","2022","50-59","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Digital, Data & Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","No function","Female","90","[c]","41230","33180"
"Leaver Dept.","2022","50-59","Black","No function","Male","45","[c]","49010","33960"
"Leaver Dept.","2022","50-59","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","No function","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","No function","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","No function","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","No function","Female","95","[c]","44590","37490"
"Leaver Dept.","2022","50-59","Undeclared","No function","Male","65","[c]","51240","52330"
"Leaver Dept.","2022","50-59","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data & Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
