"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","Heterosexual / straight","1560","[c]","28010","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","LGBO","140","[c]","27530","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","Undeclared","140","[c]","28340","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","Unknown","295","[c]","27760","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Other","Heterosexual / straight","210","[c]","28390","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Other","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Other","Unknown","30","[c]","29580","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","Heterosexual / straight","35","[c]","44820","37380"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Heterosexual / straight","40","[c]","35570","33160"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Heterosexual / straight","100","[c]","31630","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","75","[c]","35510","30970"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Heterosexual / straight","95","[c]","45000","45830"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Undeclared","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Heterosexual / straight","100","[c]","42350","37930"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Undeclared","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Heterosexual / straight","115","[c]","43670","36950"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Undeclared","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Heterosexual / straight","110","[c]","38290","36820"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Undeclared","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Heterosexual / straight","180","[c]","42940","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","Heterosexual / straight","150","[c]","47080","48860"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","Unknown","45","[c]","45260","47090"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Heterosexual / straight","250","[c]","83000","91260"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Undeclared","55","[c]","93030","95140"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Unknown","75","[c]","112530","114000"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","Heterosexual / straight","2180","[c]","37170","32330"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","LGBO","175","[c]","36760","32330"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","Undeclared","370","[c]","38190","33000"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","Unknown","435","[c]","46470","41990"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Policy","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Policy","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Policy","Undeclared","320","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Property","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","Heterosexual / straight","1390","[c]","38710","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","LGBO","100","[c]","37600","32650"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","Undeclared","220","[c]","40780","40030"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","Unknown","405","[c]","45640","41680"
"Leaver Dept.","2022","Department of Health and Social Care","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Statistics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Undeclared","165","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
