"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Female","65","[c]","40410","37450"
"Leaver CS","2022","Undeclared","Public Health England","Male","30","[c]","53180","52300"
"Leaver CS","2022","Undeclared","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Prison Service","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Prison Service","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Female","55","[c]","24630","19860"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Male","85","[c]","27670","23630"
"Leaver CS","2022","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Female","150","[c]","50820","40600"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Male","185","[c]","54940","53320"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Female","35","[c]","26270","21710"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Male","95","[c]","26880","24000"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","Male","35","[c]","29920","18330"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Female","55","[c]","33830","28500"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Male","30","[c]","38390","36660"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Female","35","[c]","35800","34710"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Male","40","[c]","40010","36850"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Female","655","[c]","25980","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Male","465","[c]","28000","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Female","255","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Male","185","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Female","45","[c]","23520","21840"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Male","40","[c]","22900","21590"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","Female","35","[c]","27040","26130"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","Male","105","[c]","27180","26130"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","Female","380","[c]","21940","20970"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","Male","210","[c]","22900","20970"
"Leaver CS","2022","Unknown","HM Land Registry","Female","40","[c]","29700","27130"
"Leaver CS","2022","Unknown","HM Land Registry","Male","45","[c]","33060","33840"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Female","930","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Male","890","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Female","655","[c]","[c]","[c]"
