"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","London","75","[c]","43990","40050"
"Leaver Dept.","2022","Mixed","Policy","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","London","65","[c]","41730","34710"
"Leaver Dept.","2022","Mixed","Unknown","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","London","30","[c]","40960","33650"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Outside London","35","[c]","30540","27570"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Science and Engineering","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Outside London","35","[c]","36910","35310"
"Leaver Dept.","2022","Undeclared","Economics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","165","[c]","41400","36840"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Outside London","255","[c]","34140","27570"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","London","60","[c]","48340","52130"
"Leaver Dept.","2022","Undeclared","Policy","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","London","45","[c]","50110","49870"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Outside London","135","[c]","42480","40500"
"Leaver Dept.","2022","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","50","[c]","47930","43890"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","London","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","London","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","London","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Outside London","65","[c]","38750","37910"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","London","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","London","30","[c]","62310","62000"
"Leaver Dept.","2022","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","London","5","[c]","[c]","[c]"
