"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Analysis","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Department for International Trade","Female","[c]","[c]","[c]","[c]"
