"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Digital, Data and Technology","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","HEO","Heterosexual / straight","115","[c]","33170","33000"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","HEO","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","HEO","Unknown","35","[c]","34770","34390"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","SEO","Heterosexual / straight","130","[c]","40630","40070"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","SEO","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","SEO","Unknown","45","[c]","40060","39410"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","HEO","Heterosexual / straight","50","[c]","32760","33430"
"Leaver Dept.","2022","Economics","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","EO","Heterosexual / straight","60","[c]","25880","26000"
"Leaver Dept.","2022","Finance","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G7","Heterosexual / straight","70","[c]","54500","54540"
"Leaver Dept.","2022","Finance","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","HEO","Heterosexual / straight","80","[c]","32520","32250"
"Leaver Dept.","2022","Finance","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","HEO","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","SEO","Heterosexual / straight","100","[c]","40210","40470"
"Leaver Dept.","2022","Finance","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","SEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AO","Heterosexual / straight","35","[c]","22180","21580"
"Leaver Dept.","2022","Human Resources","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","EO","Heterosexual / straight","95","[c]","26990","26880"
"Leaver Dept.","2022","Human Resources","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G6","Heterosexual / straight","40","[c]","66050","66110"
"Leaver Dept.","2022","Human Resources","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G7","Heterosexual / straight","70","[c]","52940","52610"
"Leaver Dept.","2022","Human Resources","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","HEO","Heterosexual / straight","125","[c]","32030","32130"
"Leaver Dept.","2022","Human Resources","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","SEO","Heterosexual / straight","70","[c]","39880","40060"
"Leaver Dept.","2022","Human Resources","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G7","Heterosexual / straight","65","[c]","52990","52610"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","SEO","Heterosexual / straight","45","[c]","39040","38170"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
