"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Male","155","[c]","29390","26590"
"New entrant CS","2022","50-59","Outer London - East and North East","London","Female","60","[c]","31520","31060"
"New entrant CS","2022","50-59","Outer London - East and North East","London","Male","35","[c]","34300","30630"
"New entrant CS","2022","50-59","Outer London - South","London","Female","105","[c]","32820","30240"
"New entrant CS","2022","50-59","Outer London - South","London","Male","85","[c]","39660","34180"
"New entrant CS","2022","50-59","Outer London - West and North West","London","Female","80","[c]","34150","31060"
"New entrant CS","2022","50-59","Outer London - West and North West","London","Male","90","[c]","31610","31020"
"New entrant CS","2022","50-59","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Outside London","Female","100","[c]","29350","25850"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Outside London","Male","80","[c]","31070","27570"
"New entrant CS","2022","50-59","South Yorkshire","Outside London","Female","90","[c]","29100","27570"
"New entrant CS","2022","50-59","South Yorkshire","Outside London","Male","80","[c]","32910","28200"
"New entrant CS","2022","50-59","Southern Scotland","Outside London","Female","70","[c]","24770","24400"
"New entrant CS","2022","50-59","Southern Scotland","Outside London","Male","45","[c]","24160","21450"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Outside London","Female","125","[c]","29540","26390"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Outside London","Male","120","[c]","31500","27640"
"New entrant CS","2022","50-59","Tees Valley and Durham","Outside London","Female","130","[c]","29010","27570"
"New entrant CS","2022","50-59","Tees Valley and Durham","Outside London","Male","65","[c]","28390","26620"
"New entrant CS","2022","50-59","Unknown","Unknown","Female","70","[c]","30870","28330"
"New entrant CS","2022","50-59","Unknown","Unknown","Male","50","[c]","41180","31020"
"New entrant CS","2022","50-59","West Central Scotland","Outside London","Female","240","[c]","30650","27230"
"New entrant CS","2022","50-59","West Central Scotland","Outside London","Male","205","[c]","32390","27570"
"New entrant CS","2022","50-59","West Midlands","Outside London","Female","235","[c]","30990","27570"
"New entrant CS","2022","50-59","West Midlands","Outside London","Male","185","[c]","33630","28200"
"New entrant CS","2022","50-59","West Wales and The Valleys","Outside London","Female","125","[c]","27750","22960"
"New entrant CS","2022","50-59","West Wales and The Valleys","Outside London","Male","120","[c]","31290","27570"
"New entrant CS","2022","50-59","West Yorkshire","Outside London","Female","235","[c]","32020","27570"
"New entrant CS","2022","50-59","West Yorkshire","Outside London","Male","145","[c]","34400","28200"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","Female","40","[c]","27560","27570"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Dorset and Somerset","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Dorset and Somerset","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Anglia","Outside London","Female","35","[c]","26150","22510"
"New entrant CS","2022","60-64","East Anglia","Outside London","Male","45","[c]","27380","25370"
"New entrant CS","2022","60-64","East Wales","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Wales","Outside London","Male","30","[c]","35100","35900"
"New entrant CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Eastern Scotland","Outside London","Female","40","[c]","28830","22620"
"New entrant CS","2022","60-64","Eastern Scotland","Outside London","Male","30","[c]","30530","27570"
"New entrant CS","2022","60-64","Essex","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Essex","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","40","[c]","30130","26390"
"New entrant CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","45","[c]","40660","38070"
"New entrant CS","2022","60-64","Greater Manchester","Outside London","Female","45","[c]","27110","24880"
"New entrant CS","2022","60-64","Greater Manchester","Outside London","Male","45","[c]","33030","28200"
"New entrant CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Female","40","[c]","26340","21550"
"New entrant CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Male","40","[c]","32020","27570"
"New entrant CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Highlands and Islands","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Inner London - East","London","Female","50","[c]","42210","38830"
"New entrant CS","2022","60-64","Inner London - East","London","Male","45","[c]","45010","35700"
"New entrant CS","2022","60-64","Inner London - West","London","Female","40","[c]","43520","38180"
"New entrant CS","2022","60-64","Inner London - West","London","Male","45","[c]","51220","41060"
"New entrant CS","2022","60-64","Kent","Outside London","Female","40","[c]","27180","25480"
"New entrant CS","2022","60-64","Kent","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lancashire","Outside London","Female","35","[c]","24470","21260"
"New entrant CS","2022","60-64","Lancashire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lincolnshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Merseyside","Outside London","Female","40","[c]","24220","22380"
"New entrant CS","2022","60-64","Merseyside","Outside London","Male","45","[c]","30510","26900"
"New entrant CS","2022","60-64","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North Yorkshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Female","55","[c]","24840","21260"
"New entrant CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Male","40","[c]","26080","21260"
"New entrant CS","2022","60-64","Outer London - East and North East","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - East and North East","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - South","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - South","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - West and North West","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - West and North West","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Shropshire and Staffordshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Shropshire and Staffordshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Southern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Southern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Surrey, East and West Sussex","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Surrey, East and West Sussex","Outside London","Male","40","[c]","30560","29230"
"New entrant CS","2022","60-64","Tees Valley and Durham","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Tees Valley and Durham","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","West Central Scotland","Outside London","Female","35","[c]","26280","21260"
"New entrant CS","2022","60-64","West Central Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","West Midlands","Outside London","Female","45","[c]","31330","28200"
"New entrant CS","2022","60-64","West Midlands","Outside London","Male","45","[c]","32310","27570"
"New entrant CS","2022","60-64","West Wales and The Valleys","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","West Wales and The Valleys","Outside London","Male","35","[c]","29520","27750"
"New entrant CS","2022","60-64","West Yorkshire","Outside London","Female","50","[c]","28120","24800"
"New entrant CS","2022","60-64","West Yorkshire","Outside London","Male","35","[c]","28920","28200"
"New entrant CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cheshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cornwall and Isles of Scilly","Outside London","Female","5","[c]","[c]","[c]"
