"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Finance","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Work and Pensions","Female","45","[c]","36520","35310"
"Leaver Dept.","2022","Finance","Department for Work and Pensions","Male","50","[c]","38970","36010"
"Leaver Dept.","2022","Finance","Department of Health and Social Care","Female","150","[c]","36230","32650"
"Leaver Dept.","2022","Finance","Department of Health and Social Care","Male","115","[c]","46220","42220"
"Leaver Dept.","2022","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Ministry of Justice","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Department for Environment, Food and Rural Affairs","Female","35","[c]","24540","21300"
"Leaver Dept.","2022","Grants Management","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cabinet Office","Female","100","[c]","42290","36220"
"Leaver Dept.","2022","Human Resources","Cabinet Office","Male","45","[c]","32350","28330"
"Leaver Dept.","2022","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Work and Pensions","Female","65","[c]","31260","27570"
"Leaver Dept.","2022","Human Resources","Department for Work and Pensions","Male","35","[c]","31940","27570"
"Leaver Dept.","2022","Human Resources","Department of Health and Social Care","Female","180","[c]","41660","36110"
"Leaver Dept.","2022","Human Resources","Department of Health and Social Care","Male","60","[c]","45180","36330"
"Leaver Dept.","2022","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Ministry of Defence","Female","40","[c]","35510","28430"
"Leaver Dept.","2022","Human Resources","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Attorney General's Departments","Female","130","[c]","42230","31560"
"Leaver Dept.","2022","Legal","Attorney General's Departments","Male","65","[c]","41760","30720"
"Leaver Dept.","2022","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
