"Status","Year","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Public Health England","Female","60","[c]","41890","37510"
"Leaver Dept.","2022","Communications","Public Health England","Male","40","[c]","44800","41260"
"Leaver Dept.","2022","Communications","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Cabinet Office (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Cabinet Office (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Female","50","[c]","28320","27570"
"Leaver Dept.","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Male","45","[c]","27900","27570"
"Leaver Dept.","2022","Counter Fraud","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Driver and Vehicle Standards Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Serious Fraud Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Serious Fraud Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions (excl. agencies)","Female","35","[c]","23240","21260"
"Leaver Dept.","2022","Debt","Department for Work and Pensions (excl. agencies)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Male","30","[c]","49330","52200"
"Leaver Dept.","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Companies House","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Companies House","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education (excl. agencies)","Female","30","[c]","42430","40230"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education (excl. agencies)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Female","50","[c]","38000","36090"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Male","65","[c]","43720","36870"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Education and Skills Funding Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Education and Skills Funding Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Public Health England","Female","55","[c]","43930","36330"
"Leaver Dept.","2022","Digital, Data & Technology","Public Health England","Male","105","[c]","44280","39780"
"Leaver Dept.","2022","Digital, Data & Technology","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Serious Fraud Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
