"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Human Resources","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","AA/AO","Female","40","[c]","21210","21170"
"Leaver CS","2022","Human Resources","Ministry of Defence","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","AA/AO","Female","105","[c]","22180","22200"
"Leaver CS","2022","Legal","Attorney General's Departments","AA/AO","Male","35","[c]","22210","22200"
"Leaver CS","2022","Legal","Attorney General's Departments","EO","Female","50","[c]","28000","27350"
"Leaver CS","2022","Legal","Attorney General's Departments","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","G6/G7","Female","155","[c]","57720","55610"
"Leaver CS","2022","Legal","Attorney General's Departments","G6/G7","Male","120","[c]","58390","55610"
"Leaver CS","2022","Legal","Attorney General's Departments","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","SEO/HEO","Female","40","[c]","37360","38000"
"Leaver CS","2022","Legal","Attorney General's Departments","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department of Health and Social Care","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department of Health and Social Care","G6/G7","Male","[c]","[c]","[c]","[c]"
