"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","G7","10","[c]","57190","56310"
"Leaver CS","2022","Legal","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","G7","15","[c]","58840","58420"
"Leaver CS","2022","Legal","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","EO","10","[c]","27950","27270"
"Leaver CS","2022","Medicine","London","G6","10","[c]","67180","66930"
"Leaver CS","2022","Medicine","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","SCS level","55","[c]","99760","95710"
"Leaver CS","2022","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","AO","15","[c]","23110","23280"
"Leaver CS","2022","Medicine","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","HEO","15","[c]","36770","39030"
"Leaver CS","2022","Medicine","South East (England)","SCS level","10","[c]","96900","95140"
"Leaver CS","2022","Medicine","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","AO","10","[c]","22680","23280"
"Leaver CS","2022","Medicine","South West (England)","EO","10","[c]","31510","31530"
"Leaver CS","2022","Medicine","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","HEO","10","[c]","37300","39030"
"Leaver CS","2022","Medicine","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","SCS level","10","[c]","105980","101430"
"Leaver CS","2022","Medicine","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","EO","15","[c]","31110","31530"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","AA","125","[c]","18270","18160"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","AO","660","[c]","20900","20970"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","EO","350","[c]","27220","27570"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","HEO","50","[c]","32020","32160"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","SEO","20","[c]","40820","40490"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East of England","AA","170","[c]","18400","18160"
"Leaver CS","2022","Operational Delivery","East of England","AO","710","[c]","21880","21260"
"Leaver CS","2022","Operational Delivery","East of England","EO","525","[c]","28170","27570"
"Leaver CS","2022","Operational Delivery","East of England","G6","15","[c]","64990","63580"
"Leaver CS","2022","Operational Delivery","East of England","G7","30","[c]","55210","53220"
"Leaver CS","2022","Operational Delivery","East of England","HEO","75","[c]","32910","32160"
"Leaver CS","2022","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East of England","SEO","45","[c]","41690","40060"
"Leaver CS","2022","Operational Delivery","East of England","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","London","AA","200","[c]","20540","21650"
"Leaver CS","2022","Operational Delivery","London","AO","950","[c]","23760","23720"
"Leaver CS","2022","Operational Delivery","London","EO","1185","[c]","29970","31060"
"Leaver CS","2022","Operational Delivery","London","G6","105","[c]","69100","67450"
"Leaver CS","2022","Operational Delivery","London","G7","315","[c]","55580","54230"
"Leaver CS","2022","Operational Delivery","London","HEO","425","[c]","33900","33360"
"Leaver CS","2022","Operational Delivery","London","SCS level","70","[c]","99430","91430"
"Leaver CS","2022","Operational Delivery","London","SEO","335","[c]","41740","40650"
"Leaver CS","2022","Operational Delivery","London","Unknown","235","[c]","50000","52850"
"Leaver CS","2022","Operational Delivery","North East (England)","AA","90","[c]","19620","19520"
"Leaver CS","2022","Operational Delivery","North East (England)","AO","720","[c]","21220","21260"
"Leaver CS","2022","Operational Delivery","North East (England)","EO","260","[c]","26920","27570"
"Leaver CS","2022","Operational Delivery","North East (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","North East (England)","G7","35","[c]","53170","53220"
"Leaver CS","2022","Operational Delivery","North East (England)","HEO","55","[c]","32530","32500"
"Leaver CS","2022","Operational Delivery","North East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","North East (England)","SEO","35","[c]","40240","39450"
"Leaver CS","2022","Operational Delivery","North East (England)","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","North West (England)","AA","165","[c]","18260","18240"
"Leaver CS","2022","Operational Delivery","North West (England)","AO","1290","[c]","21150","21260"
"Leaver CS","2022","Operational Delivery","North West (England)","EO","805","[c]","26930","27570"
"Leaver CS","2022","Operational Delivery","North West (England)","G6","20","[c]","69950","65740"
"Leaver CS","2022","Operational Delivery","North West (England)","G7","40","[c]","53790","51000"
"Leaver CS","2022","Operational Delivery","North West (England)","HEO","130","[c]","33040","32570"
"Leaver CS","2022","Operational Delivery","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","North West (England)","SEO","90","[c]","41470","40670"
"Leaver CS","2022","Operational Delivery","North West (England)","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","AO","25","[c]","21630","21680"
"Leaver CS","2022","Operational Delivery","Northern Ireland","EO","20","[c]","26530","24890"
"Leaver CS","2022","Operational Delivery","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Scotland","AA","45","[c]","20840","20950"
"Leaver CS","2022","Operational Delivery","Scotland","AO","605","[c]","22090","21260"
"Leaver CS","2022","Operational Delivery","Scotland","EO","510","[c]","29070","27570"
"Leaver CS","2022","Operational Delivery","Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Scotland","G7","20","[c]","58820","59630"
"Leaver CS","2022","Operational Delivery","Scotland","HEO","80","[c]","35770","36130"
"Leaver CS","2022","Operational Delivery","Scotland","SEO","45","[c]","47840","46020"
"Leaver CS","2022","Operational Delivery","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South East (England)","AA","325","[c]","19090","19050"
"Leaver CS","2022","Operational Delivery","South East (England)","AO","1165","[c]","21620","21260"
"Leaver CS","2022","Operational Delivery","South East (England)","EO","775","[c]","27990","27570"
"Leaver CS","2022","Operational Delivery","South East (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South East (England)","G7","25","[c]","53650","53110"
"Leaver CS","2022","Operational Delivery","South East (England)","HEO","110","[c]","33610","32150"
"Leaver CS","2022","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South East (England)","SEO","85","[c]","41790","40140"
"Leaver CS","2022","Operational Delivery","South East (England)","Unknown","210","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South West (England)","AA","135","[c]","18650","19100"
"Leaver CS","2022","Operational Delivery","South West (England)","AO","625","[c]","21070","21050"
"Leaver CS","2022","Operational Delivery","South West (England)","EO","395","[c]","27120","27570"
"Leaver CS","2022","Operational Delivery","South West (England)","G6","10","[c]","66520","65310"
"Leaver CS","2022","Operational Delivery","South West (England)","G7","20","[c]","53900","53500"
"Leaver CS","2022","Operational Delivery","South West (England)","HEO","90","[c]","32770","32650"
"Leaver CS","2022","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","South West (England)","SEO","70","[c]","39620","39410"
"Leaver CS","2022","Operational Delivery","South West (England)","Unknown","150","[c]","30610","29500"
"Leaver CS","2022","Operational Delivery","Unknown","AA","105","[c]","18280","18310"
"Leaver CS","2022","Operational Delivery","Unknown","AO","220","[c]","21770","21840"
"Leaver CS","2022","Operational Delivery","Unknown","EO","55","[c]","27690","27570"
"Leaver CS","2022","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Wales","AA","60","[c]","18070","17210"
"Leaver CS","2022","Operational Delivery","Wales","AO","600","[c]","21070","21260"
"Leaver CS","2022","Operational Delivery","Wales","EO","245","[c]","26930","27570"
"Leaver CS","2022","Operational Delivery","Wales","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Wales","G7","15","[c]","57760","60830"
"Leaver CS","2022","Operational Delivery","Wales","HEO","65","[c]","32990","33020"
"Leaver CS","2022","Operational Delivery","Wales","SCS level","5","[c]","[c]","[c]"
