"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","AA/AO","45","[c]","20960","21130"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","EO","70","[c]","26690","27570"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","SEO/HEO","70","[c]","35470","33710"
"Leaver Dept.","2022","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","EO","100","[c]","28760","28670"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","G6/G7","245","[c]","62330","60220"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","SCS level","90","[c]","96990","95000"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","SEO/HEO","225","[c]","37440","36920"
"Leaver Dept.","2022","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","AA/AO","230","[c]","21080","21260"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","EO","330","[c]","26670","27570"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","G6/G7","275","[c]","57600","55380"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","SCS level","55","[c]","108670","108080"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","SEO/HEO","470","[c]","35720","35400"
"Leaver Dept.","2022","50-59","Declared non-disabled","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","SEO/HEO","40","[c]","37070","37440"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","EO","55","[c]","27970","27920"
"Leaver Dept.","2022","50-59","Unknown","London","G6/G7","190","[c]","60060","55930"
"Leaver Dept.","2022","50-59","Unknown","London","SCS level","60","[c]","114330","114980"
"Leaver Dept.","2022","50-59","Unknown","London","SEO/HEO","120","[c]","38920","39750"
"Leaver Dept.","2022","50-59","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","AA/AO","70","[c]","21400","21470"
"Leaver Dept.","2022","50-59","Unknown","Outside London","EO","60","[c]","27540","27570"
"Leaver Dept.","2022","50-59","Unknown","Outside London","G6/G7","195","[c]","58490","56500"
"Leaver Dept.","2022","50-59","Unknown","Outside London","SCS level","50","[c]","116780","114000"
"Leaver Dept.","2022","50-59","Unknown","Outside London","SEO/HEO","180","[c]","37980","38650"
"Leaver Dept.","2022","50-59","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","London","G6/G7","40","[c]","62600","60780"
"Leaver Dept.","2022","60-64","Declared non-disabled","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Outside London","AA/AO","40","[c]","21000","21260"
"Leaver Dept.","2022","60-64","Declared non-disabled","Outside London","EO","40","[c]","25940","25780"
"Leaver Dept.","2022","60-64","Declared non-disabled","Outside London","G6/G7","45","[c]","58940","56280"
"Leaver Dept.","2022","60-64","Declared non-disabled","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Outside London","SEO/HEO","60","[c]","36580","36420"
"Leaver Dept.","2022","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","G6/G7","45","[c]","63660","58910"
"Leaver Dept.","2022","60-64","Unknown","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","London","AA/AO","40","[c]","23380","23320"
"New entrant CS","2022","16-19","Declared non-disabled","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
