"Status","Year","Age","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Black","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Geography","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
