"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","SEO/HEO","55","[c]","37430","39030"
"Leaver CS","2022","Department of Health and Social Care","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Economics","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","SEO/HEO","50","[c]","36110","33950"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","EO","30","[c]","26490","27140"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","G6/G7","20","[c]","58790","59680"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","SEO/HEO","30","[c]","36260","36330"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","AA/AO","30","[c]","21380","20480"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","EO","105","[c]","25520","25080"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","G6/G7","60","[c]","55170","52860"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","SEO/HEO","140","[c]","35060","36330"
"Leaver CS","2022","Department of Health and Social Care","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Medicine","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Medicine","G6/G7","20","[c]","62010","66240"
"Leaver CS","2022","Department of Health and Social Care","Medicine","SCS level","115","[c]","100960","101430"
"Leaver CS","2022","Department of Health and Social Care","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","AA/AO","185","[c]","20980","19880"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","EO","230","[c]","25650","25610"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","G6/G7","385","[c]","57010","53620"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","SCS level","50","[c]","93890","87050"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","SEO/HEO","490","[c]","35830","36330"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Other","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Other","G6/G7","25","[c]","59220","54470"
"Leaver CS","2022","Department of Health and Social Care","Other","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Other","SEO/HEO","20","[c]","37630","39190"
"Leaver CS","2022","Department of Health and Social Care","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Policy","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Policy","G6/G7","60","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Policy","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Policy","SEO/HEO","80","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","AA/AO","50","[c]","20510","19880"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","EO","50","[c]","25190","24110"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","G6/G7","135","[c]","59040","53530"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","SCS level","15","[c]","99780","93740"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","SEO/HEO","310","[c]","36960","38050"
"Leaver CS","2022","Department of Health and Social Care","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Inspector of Education and Training","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","EO","25","[c]","26690","26750"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","SEO/HEO","15","[c]","37760","38850"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","G6/G7","30","[c]","61900","61860"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","SEO/HEO","10","[c]","37640","38600"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","SEO/HEO","10","[c]","44900","45330"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
