"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","East Anglia","Female","75","[c]","42980","37740"
"Leaver CS","2022","Public Health England","East of England","East Anglia","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","Essex","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","London","Inner London - East","Female","430","[c]","45480","40070"
"Leaver CS","2022","Public Health England","London","Inner London - East","Male","145","[c]","49570","40560"
"Leaver CS","2022","Public Health England","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","London","Outer London - West and North West","Female","35","[c]","34870","32330"
"Leaver CS","2022","Public Health England","London","Outer London - West and North West","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North East (England)","Northumberland, and Tyne and Wear","Female","85","[c]","40950","37190"
"Leaver CS","2022","Public Health England","North East (England)","Northumberland, and Tyne and Wear","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","Greater Manchester","Female","45","[c]","48060","39030"
"Leaver CS","2022","Public Health England","North West (England)","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","Merseyside","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Surrey, East and West Sussex","Female","35","[c]","50570","45840"
"Leaver CS","2022","Public Health England","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","85","[c]","39060","29980"
"Leaver CS","2022","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","West Midlands","Female","95","[c]","45460","40060"
"Leaver CS","2022","Public Health England","West Midlands (England)","West Midlands","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","North Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","North Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","West Yorkshire","Female","170","[c]","31710","28380"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","West Yorkshire","Male","60","[c]","33700","31590"
"Leaver CS","2022","Queen Elizabeth II Centre","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","Eastern Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","Eastern Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","Male","215","[c]","36610","33570"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","East Anglia","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North East (England)","Northumberland, and Tyne and Wear","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North East (England)","Northumberland, and Tyne and Wear","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","Cheshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","Cumbria","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","North West (England)","Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Devon","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
