"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Finance","Department for Work and Pensions","Finance","Male","30","[c]","36210","34290"
"Leaver CS","2022","Finance","Department for Work and Pensions","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","Security","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Finance","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Finance","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Food Standards Agency","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Food Standards Agency","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Finance","Female","60","[c]","33540","26930"
"Leaver CS","2022","Finance","Ministry of Defence","Finance","Male","50","[c]","35820","30750"
"Leaver CS","2022","Finance","Ministry of Defence","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Rail and Road","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Rail and Road","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scottish Government","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","The National Archives","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","The National Archives","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Export Finance","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Export Finance","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Water Services Regulation Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Water Services Regulation Authority","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","80","[c]","24630","21300"
"Leaver CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","75","[c]","23780","21300"
"Leaver CS","2022","Grants Management","The National Archives","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","The National Archives","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Unknown","Female","40","[c]","38500","34550"
"Leaver CS","2022","Human Resources","Cabinet Office","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Competition and Markets Authority","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for International Trade","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for International Trade","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Human Resources","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Operational Delivery","Female","40","[c]","29110","27570"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Human Resources","Female","60","[c]","37160","32790"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Human Resources","Female","95","[c]","29660","26350"
"Leaver CS","2022","Human Resources","Ministry of Defence","Human Resources","Male","40","[c]","30340","25080"
"Leaver CS","2022","Human Resources","Ministry of Justice","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Human Resources","Female","10","[c]","[c]","[c]"
