"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","Undeclared","60","[c]","40480","36220"
"Leaver CS","2022","Undeclared","Unknown","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","Undeclared","40","[c]","29170","28350"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","Unknown","65","[c]","76100","69340"
"Leaver CS","2022","Unknown","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","Unknown","70","[c]","45120","40600"
"Leaver CS","2022","Unknown","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
