"Status","Year","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","190","[c]","37600","32310"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Heterosexual / straight","55","[c]","33220","27570"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Heterosexual / straight","235","[c]","33320","28590"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Heterosexual / straight","95","[c]","34680","31680"
"Leaver Dept.","2022","Declared non-disabled","Devon","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Heterosexual / straight","245","[c]","37190","30460"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Heterosexual / straight","230","[c]","34150","30450"
"Leaver Dept.","2022","Declared non-disabled","East Wales","LGBO","30","[c]","39290","33630"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Heterosexual / straight","170","[c]","27770","27570"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Heterosexual / straight","75","[c]","33320","29290"
"Leaver Dept.","2022","Declared non-disabled","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1095","[c]","35080","29970"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","60","[c]","33570","27570"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","100","[c]","36510","30450"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","55","[c]","43500","31600"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Heterosexual / straight","475","[c]","32790","27570"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","LGBO","40","[c]","37130","27880"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Undeclared","35","[c]","34310","27610"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Heterosexual / straight","140","[c]","37210","29670"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","65","[c]","28470","27240"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","Heterosexual / straight","1310","[c]","44210","40070"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","LGBO","100","[c]","45100","40070"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","Undeclared","135","[c]","45240","40070"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","Unknown","130","[c]","52050","49680"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","Heterosexual / straight","2455","[c]","46580","41100"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","LGBO","275","[c]","43120","39190"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","Undeclared","195","[c]","45220","40640"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","Unknown","260","[c]","51040","52910"
"Leaver Dept.","2022","Declared non-disabled","Kent","Heterosexual / straight","105","[c]","36580","29920"
"Leaver Dept.","2022","Declared non-disabled","Kent","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Kent","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Heterosexual / straight","125","[c]","33570","27570"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","65","[c]","25960","23390"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Heterosexual / straight","360","[c]","28960","25310"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Heterosexual / straight","135","[c]","38800","33300"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","330","[c]","31330","27570"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","140","[c]","32570","27570"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","Heterosexual / straight","70","[c]","30760","31060"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","Heterosexual / straight","175","[c]","39810","35070"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - South","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outer London - West and North West","Heterosexual / straight","695","[c]","37800","32330"
"Leaver Dept.","2022","Declared non-disabled","Outer London - West and North West","LGBO","45","[c]","41350","32650"
"Leaver Dept.","2022","Declared non-disabled","Outer London - West and North West","Undeclared","65","[c]","34490","32200"
"Leaver Dept.","2022","Declared non-disabled","Outer London - West and North West","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","Heterosexual / straight","90","[c]","29690","27570"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","Heterosexual / straight","165","[c]","37010","33510"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","Heterosexual / straight","75","[c]","36080","31450"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","Heterosexual / straight","95","[c]","35560","29290"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","Heterosexual / straight","115","[c]","31430","27570"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Heterosexual / straight","225","[c]","38290","33250"
"Leaver Dept.","2022","Declared non-disabled","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Undeclared","30","[c]","36450","33230"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","Heterosexual / straight","280","[c]","28280","27570"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","Unknown","95","[c]","30140","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands","Heterosexual / straight","540","[c]","32390","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Midlands","Undeclared","45","[c]","37430","30820"
"Leaver Dept.","2022","Declared non-disabled","West Midlands","Unknown","75","[c]","36460","28430"
"Leaver Dept.","2022","Declared non-disabled","West Wales and The Valleys","Heterosexual / straight","95","[c]","31920","27570"
"Leaver Dept.","2022","Declared non-disabled","West Wales and The Valleys","LGBO","5","[c]","[c]","[c]"
