"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","White","Finance","70","[c]","33250","29280"
"Leaver CS","2022","65+","White","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Human Resources","30","[c]","32540","32800"
"Leaver CS","2022","65+","White","Inspector of Education and Training","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Intelligence Analysis","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Knowledge and Information Management","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Legal","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Medicine","40","[c]","62690","64880"
"Leaver CS","2022","65+","White","Operational Delivery","1995","[c]","26130","24660"
"Leaver CS","2022","65+","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Other","400","[c]","27050","22080"
"Leaver CS","2022","65+","White","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Planning Inspectors","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Policy","65","[c]","45830","37900"
"Leaver CS","2022","65+","White","Project Delivery","55","[c]","40580","38070"
"Leaver CS","2022","65+","White","Property","65","[c]","34450","33300"
"Leaver CS","2022","65+","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Science and Engineering","125","[c]","40090","37210"
"Leaver CS","2022","65+","White","Security","85","[c]","27660","25000"
"Leaver CS","2022","65+","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Tax","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","635","[c]","38590","33390"
"Leaver CS","2022","65+","White","Veterinarian","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Operational Delivery","370","[c]","26940","27570"
"Leaver Dept.","2022","20-29","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Other","30","[c]","28300","28000"
"Leaver Dept.","2022","20-29","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Policy","90","[c]","34550","33570"
"Leaver Dept.","2022","20-29","Asian","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Science and Engineering","70","[c]","30580","28670"
"Leaver Dept.","2022","20-29","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","115","[c]","36270","34550"
"Leaver Dept.","2022","20-29","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Operational Delivery","150","[c]","28780","27570"
"Leaver Dept.","2022","20-29","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Other","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Policy","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Science and Engineering","30","[c]","28860","27210"
"Leaver Dept.","2022","20-29","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Operational Delivery","90","[c]","28290","27570"
"Leaver Dept.","2022","20-29","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Policy","45","[c]","36380","33610"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Science and Engineering","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","40","[c]","36140","34550"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Operational Delivery","90","[c]","29280","27940"
"Leaver Dept.","2022","20-29","Undeclared","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Science and Engineering","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data and Technology","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","International Trade","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","335","[c]","25910","23770"
"Leaver Dept.","2022","20-29","Unknown","Operational Research","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other","60","[c]","28600","27570"
"Leaver Dept.","2022","20-29","Unknown","Policy","235","[c]","38340","35050"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Science and Engineering","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","890","[c]","33100","32000"
"Leaver Dept.","2022","20-29","White","Commercial","55","[c]","30040","29550"
"Leaver Dept.","2022","20-29","White","Communications","55","[c]","34230","33300"
"Leaver Dept.","2022","20-29","White","Corporate Finance","[c]","[c]","[c]","[c]"
