"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Asian","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Operational Delivery","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Policy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Policy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Policy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
