"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Analysis","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","London","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","London","Male","70","[c]","52490","53860"
"Leaver Dept.","2022","Commercial","Commercial","Outside London","Female","130","[c]","39520","38590"
"Leaver Dept.","2022","Commercial","Commercial","Outside London","Male","85","[c]","42810","40580"
"Leaver Dept.","2022","Commercial","Commercial","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","London","Female","140","[c]","41960","37280"
"Leaver Dept.","2022","Communications","Communications","London","Male","110","[c]","45780","40570"
"Leaver Dept.","2022","Communications","Communications","Outside London","Female","65","[c]","37880","34920"
"Leaver Dept.","2022","Communications","Communications","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","London","Female","35","[c]","45130","40240"
"Leaver Dept.","2022","Communications","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Outside London","Female","40","[c]","28000","27570"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Outside London","Male","45","[c]","30380","27570"
"Leaver Dept.","2022","Counter Fraud","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Outside London","Female","35","[c]","23240","21260"
"Leaver Dept.","2022","Debt","Other","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","London","Female","110","[c]","46100","40170"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","London","Male","125","[c]","46270","42290"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","Female","150","[c]","38620","36410"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","Male","240","[c]","40470","36960"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
