"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Female","Heterosexual / straight","55","[c]","44250","40510"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Male","Heterosexual / straight","75","[c]","49590","48890"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Female","Heterosexual / straight","55","[c]","43350","39820"
"Leaver Dept.","2022","40-49","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Male","Heterosexual / straight","50","[c]","46310","43900"
"Leaver Dept.","2022","40-49","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Female","Heterosexual / straight","80","[c]","43980","40070"
"Leaver Dept.","2022","40-49","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Male","Heterosexual / straight","30","[c]","42250","37330"
"Leaver Dept.","2022","40-49","Human Resources","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Female","Heterosexual / straight","40","[c]","46240","48860"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Female","Heterosexual / straight","60","[c]","75620","87210"
"Leaver Dept.","2022","40-49","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Female","Heterosexual / straight","895","[c]","34980","28590"
"Leaver Dept.","2022","40-49","Operational Delivery","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Female","Undeclared","120","[c]","37630","32250"
"Leaver Dept.","2022","40-49","Operational Delivery","Female","Unknown","205","[c]","37450","31990"
"Leaver Dept.","2022","40-49","Operational Delivery","Male","Heterosexual / straight","435","[c]","37200","30180"
"Leaver Dept.","2022","40-49","Operational Delivery","Male","LGBO","45","[c]","38180","30580"
"Leaver Dept.","2022","40-49","Operational Delivery","Male","Undeclared","55","[c]","34450","27640"
"Leaver Dept.","2022","40-49","Operational Delivery","Male","Unknown","105","[c]","39510","30520"
"Leaver Dept.","2022","40-49","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Female","Heterosexual / straight","75","[c]","31700","27570"
"Leaver Dept.","2022","40-49","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Male","Heterosexual / straight","50","[c]","38740","28980"
"Leaver Dept.","2022","40-49","Other","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Female","Heterosexual / straight","130","[c]","53430","53380"
