"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","AA/AO","Female","45","[c]","23110","23230"
"Leaver CS","2022","50-59","Scottish Government","AA/AO","Male","45","[c]","25720","26420"
"Leaver CS","2022","50-59","Scottish Government","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","EO","Male","55","[c]","33520","35000"
"Leaver CS","2022","50-59","Scottish Government","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","SEO/HEO","Female","35","[c]","41750","40290"
"Leaver CS","2022","50-59","Scottish Government","SEO/HEO","Male","45","[c]","41940","40940"
"Leaver CS","2022","50-59","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","G6/G7","Female","30","[c]","63620","62590"
"Leaver CS","2022","60-64","Attorney General's Departments","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","AA/AO","Female","45","[c]","21270","21840"
"Leaver CS","2022","60-64","Department for Transport","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","EO","Male","45","[c]","27900","26780"
"Leaver CS","2022","60-64","Department for Transport","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","SEO/HEO","Male","30","[c]","39380","38920"
"Leaver CS","2022","60-64","Department for Work and Pensions","AA/AO","Female","265","[c]","21120","21260"
"Leaver CS","2022","60-64","Department for Work and Pensions","AA/AO","Male","115","[c]","21330","21260"
"Leaver CS","2022","60-64","Department for Work and Pensions","EO","Female","445","[c]","27850","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions","EO","Male","195","[c]","28140","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions","G6/G7","Female","35","[c]","56200","52970"
"Leaver CS","2022","60-64","Department for Work and Pensions","G6/G7","Male","35","[c]","60120","59630"
"Leaver CS","2022","60-64","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions","SEO/HEO","Female","120","[c]","35640","34290"
"Leaver CS","2022","60-64","Department for Work and Pensions","SEO/HEO","Male","85","[c]","38260","36200"
"Leaver CS","2022","60-64","Department of Health and Social Care","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
