"Status","Year","Function_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Internal Audit","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Female","Heterosexual / straight","70","[c]","46880","51250"
"Leaver Dept.","2022","Legal","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Female","Unknown","35","[c]","51100","53890"
"Leaver Dept.","2022","Legal","London","Male","Heterosexual / straight","30","[c]","45610","31370"
"Leaver Dept.","2022","Legal","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","Female","Heterosexual / straight","2550","[c]","41970","36660"
"Leaver Dept.","2022","No function","London","Female","LGBO","205","[c]","41340","36550"
"Leaver Dept.","2022","No function","London","Female","Undeclared","490","[c]","43620","40070"
"Leaver Dept.","2022","No function","London","Female","Unknown","880","[c]","44150","34710"
"Leaver Dept.","2022","No function","London","Male","Heterosexual / straight","1420","[c]","45150","40070"
"Leaver Dept.","2022","No function","London","Male","LGBO","235","[c]","43510","38220"
"Leaver Dept.","2022","No function","London","Male","Undeclared","295","[c]","47510","40970"
"Leaver Dept.","2022","No function","London","Male","Unknown","610","[c]","44840","36340"
"Leaver Dept.","2022","No function","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Outside London","Female","Heterosexual / straight","3430","[c]","33290","27570"
"Leaver Dept.","2022","No function","Outside London","Female","LGBO","215","[c]","29930","27570"
"Leaver Dept.","2022","No function","Outside London","Female","Undeclared","435","[c]","35860","30300"
"Leaver Dept.","2022","No function","Outside London","Female","Unknown","740","[c]","35720","29290"
"Leaver Dept.","2022","No function","Outside London","Male","Heterosexual / straight","1840","[c]","35090","27570"
"Leaver Dept.","2022","No function","Outside London","Male","LGBO","200","[c]","33420","27570"
"Leaver Dept.","2022","No function","Outside London","Male","Undeclared","300","[c]","38130","29280"
"Leaver Dept.","2022","No function","Outside London","Male","Unknown","480","[c]","39440","30980"
"Leaver Dept.","2022","No function","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Female","Heterosexual / straight","115","[c]","37950","32000"
"Leaver Dept.","2022","No function","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Female","Unknown","105","[c]","34370","32000"
"Leaver Dept.","2022","No function","Unknown","Male","Heterosexual / straight","75","[c]","39390","33250"
"Leaver Dept.","2022","No function","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Male","Unknown","85","[c]","37370","32000"
"Leaver Dept.","2022","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Female","Heterosexual / straight","65","[c]","48000","39780"
"Leaver Dept.","2022","Project Delivery","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Male","Heterosexual / straight","45","[c]","52480","44320"
"Leaver Dept.","2022","Project Delivery","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Female","Heterosexual / straight","165","[c]","35780","33380"
"Leaver Dept.","2022","Project Delivery","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Male","Heterosexual / straight","215","[c]","37500","34990"
"Leaver Dept.","2022","Project Delivery","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Male","Undeclared","30","[c]","37300","33020"
"Leaver Dept.","2022","Project Delivery","Outside London","Male","Unknown","30","[c]","38770","37080"
"Leaver Dept.","2022","Project Delivery","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Female","Heterosexual / straight","35","[c]","32490","27000"
"Leaver Dept.","2022","Property","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Male","Heterosexual / straight","35","[c]","39020","37820"
"Leaver Dept.","2022","Property","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Male","Heterosexual / straight","30","[c]","32900","33150"
"Leaver Dept.","2022","Security","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Female","Heterosexual / straight","300","[c]","43360","39070"
"Leaver Dept.","2022","Unknown","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Female","Undeclared","60","[c]","43260","40640"
"Leaver Dept.","2022","Unknown","London","Female","Unknown","345","[c]","39970","35050"
"Leaver Dept.","2022","Unknown","London","Male","Heterosexual / straight","250","[c]","47270","41970"
"Leaver Dept.","2022","Unknown","London","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Male","Undeclared","45","[c]","43500","41970"
"Leaver Dept.","2022","Unknown","London","Male","Unknown","315","[c]","42940","36650"
"Leaver Dept.","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
