"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Medicine","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Operational Delivery","London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Operational Delivery","Outside London","75","[c]","26510","25030"
"Leaver CS","2022","30-39","Undeclared","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Science and Engineering","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Communications","London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Digital, Data and Technology","London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Digital, Data and Technology","Outside London","60","[c]","41230","38920"
"Leaver CS","2022","30-39","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Medicine","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Operational Delivery","London","190","[c]","36170","31060"
"Leaver CS","2022","30-39","Unknown","Operational Delivery","Outside London","665","[c]","25000","23780"
"Leaver CS","2022","30-39","Unknown","Operational Delivery","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other","Outside London","40","[c]","24910","21640"
"Leaver CS","2022","30-39","Unknown","Other","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other","Unknown","60","[c]","34180","32700"
"Leaver CS","2022","30-39","Unknown","Policy","London","70","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Policy","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Science and Engineering","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Security","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","London","135","[c]","51900","51100"
"Leaver CS","2022","30-39","Unknown","Unknown","Outside London","415","[c]","30310","27570"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Commercial","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Communications","London","40","[c]","41040","39750"
"Leaver CS","2022","30-39","White","Communications","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Digital, Data and Technology","London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Digital, Data and Technology","Outside London","130","[c]","39430","37270"
"Leaver CS","2022","30-39","White","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Economics","London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Finance","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Finance","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Human Resources","London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Human Resources","Outside London","45","[c]","34000","30010"
"Leaver CS","2022","30-39","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Knowledge and Information Management","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Knowledge and Information Management","Outside London","40","[c]","35180","31590"
