"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","South West (England)","SEO","135","[c]","39830","39850"
"Leaver Dept.","2022","40-49","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","25","[c]","27380","26780"
"Leaver Dept.","2022","40-49","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","G7","20","[c]","54420","54700"
"Leaver Dept.","2022","40-49","Unknown","HEO","40","[c]","32060","32000"
"Leaver Dept.","2022","40-49","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SEO","20","[c]","41540","41090"
"Leaver Dept.","2022","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","AO","20","[c]","21590","21550"
"Leaver Dept.","2022","40-49","Wales","EO","50","[c]","26670","27570"
"Leaver Dept.","2022","40-49","Wales","G6","10","[c]","63040","59740"
"Leaver Dept.","2022","40-49","Wales","G7","20","[c]","54420","51930"
"Leaver Dept.","2022","40-49","Wales","HEO","30","[c]","32470","31990"
"Leaver Dept.","2022","40-49","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","SEO","25","[c]","40900","39830"
"Leaver Dept.","2022","40-49","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Midlands (England)","AO","55","[c]","20850","20970"
"Leaver Dept.","2022","40-49","West Midlands (England)","EO","85","[c]","26550","27570"
"Leaver Dept.","2022","40-49","West Midlands (England)","G6","20","[c]","69970","71000"
"Leaver Dept.","2022","40-49","West Midlands (England)","G7","45","[c]","50980","50000"
"Leaver Dept.","2022","40-49","West Midlands (England)","HEO","65","[c]","32800","31990"
"Leaver Dept.","2022","40-49","West Midlands (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Midlands (England)","SEO","45","[c]","39390","38160"
"Leaver Dept.","2022","40-49","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","AO","30","[c]","21410","20970"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","EO","65","[c]","26970","27570"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","G6","35","[c]","67260","63620"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","G7","95","[c]","52220","51150"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","HEO","75","[c]","31830","31990"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","SCS level","15","[c]","91040","93820"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","SEO","70","[c]","39400","39880"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","AO","20","[c]","20210","20370"
"Leaver Dept.","2022","50-59","East Midlands (England)","EO","30","[c]","27510","27570"
"Leaver Dept.","2022","50-59","East Midlands (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","G7","10","[c]","51540","50020"
"Leaver Dept.","2022","50-59","East Midlands (England)","HEO","25","[c]","31320","31350"
"Leaver Dept.","2022","50-59","East Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","SEO","20","[c]","39660","36820"
"Leaver Dept.","2022","50-59","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","AO","20","[c]","21830","21680"
"Leaver Dept.","2022","50-59","East of England","EO","25","[c]","27130","27570"
"Leaver Dept.","2022","50-59","East of England","G6","10","[c]","71920","67640"
"Leaver Dept.","2022","50-59","East of England","G7","20","[c]","52880","52140"
"Leaver Dept.","2022","50-59","East of England","HEO","25","[c]","32540","31990"
"Leaver Dept.","2022","50-59","East of England","SCS level","20","[c]","115630","116560"
"Leaver Dept.","2022","50-59","East of England","SEO","30","[c]","40740","40560"
"Leaver Dept.","2022","50-59","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","AA","15","[c]","20170","19530"
"Leaver Dept.","2022","50-59","London","AO","45","[c]","23870","23780"
"Leaver Dept.","2022","50-59","London","EO","185","[c]","28630","28310"
"Leaver Dept.","2022","50-59","London","G6","180","[c]","72050","68450"
"Leaver Dept.","2022","50-59","London","G7","310","[c]","55340","54700"
"Leaver Dept.","2022","50-59","London","HEO","195","[c]","34280","34550"
"Leaver Dept.","2022","50-59","London","SCS level","165","[c]","102660","100160"
"Leaver Dept.","2022","50-59","London","SEO","195","[c]","41620","40600"
"Leaver Dept.","2022","50-59","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","AO","50","[c]","21530","21260"
"Leaver Dept.","2022","50-59","North East (England)","EO","40","[c]","26590","27570"
"Leaver Dept.","2022","50-59","North East (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","G7","10","[c]","53640","53410"
"Leaver Dept.","2022","50-59","North East (England)","HEO","25","[c]","31420","31990"
"Leaver Dept.","2022","50-59","North East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","SEO","25","[c]","37590","37460"
"Leaver Dept.","2022","50-59","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","AO","65","[c]","21160","21260"
"Leaver Dept.","2022","50-59","North West (England)","EO","90","[c]","26720","27570"
"Leaver Dept.","2022","50-59","North West (England)","G6","20","[c]","63130","61570"
"Leaver Dept.","2022","50-59","North West (England)","G7","50","[c]","51810","50390"
"Leaver Dept.","2022","50-59","North West (England)","HEO","50","[c]","32090","32310"
"Leaver Dept.","2022","50-59","North West (England)","SCS level","15","[c]","114990","113110"
"Leaver Dept.","2022","50-59","North West (England)","SEO","55","[c]","39070","37870"
"Leaver Dept.","2022","50-59","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","AO","60","[c]","21580","21260"
"Leaver Dept.","2022","50-59","Scotland","EO","80","[c]","27210","27570"
"Leaver Dept.","2022","50-59","Scotland","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","G7","15","[c]","53040","52270"
"Leaver Dept.","2022","50-59","Scotland","HEO","30","[c]","32820","32390"
"Leaver Dept.","2022","50-59","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","SEO","20","[c]","41030","40580"
"Leaver Dept.","2022","50-59","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","AO","25","[c]","21790","21970"
"Leaver Dept.","2022","50-59","South East (England)","EO","50","[c]","27130","27570"
"Leaver Dept.","2022","50-59","South East (England)","G6","20","[c]","73910","71550"
"Leaver Dept.","2022","50-59","South East (England)","G7","50","[c]","54030","53750"
"Leaver Dept.","2022","50-59","South East (England)","HEO","30","[c]","32790","31990"
"Leaver Dept.","2022","50-59","South East (England)","SCS level","15","[c]","112180","114000"
"Leaver Dept.","2022","50-59","South East (England)","SEO","40","[c]","41180","40560"
"Leaver Dept.","2022","50-59","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","AO","30","[c]","21120","21220"
"Leaver Dept.","2022","50-59","South West (England)","EO","40","[c]","25760","26430"
"Leaver Dept.","2022","50-59","South West (England)","G6","35","[c]","70250","67810"
"Leaver Dept.","2022","50-59","South West (England)","G7","85","[c]","53020","51560"
"Leaver Dept.","2022","50-59","South West (England)","HEO","65","[c]","31500","30740"
"Leaver Dept.","2022","50-59","South West (England)","SCS level","20","[c]","116710","110950"
"Leaver Dept.","2022","50-59","South West (England)","SEO","95","[c]","40700","40580"
"Leaver Dept.","2022","50-59","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","HEO","25","[c]","33780","33350"
"Leaver Dept.","2022","50-59","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","AO","20","[c]","21370","21260"
"Leaver Dept.","2022","50-59","Wales","EO","25","[c]","26450","26460"
"Leaver Dept.","2022","50-59","Wales","G6","10","[c]","66530","66420"
"Leaver Dept.","2022","50-59","Wales","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","HEO","10","[c]","32600","31990"
"Leaver Dept.","2022","50-59","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","AO","25","[c]","20990","20990"
"Leaver Dept.","2022","50-59","West Midlands (England)","EO","40","[c]","26320","27570"
"Leaver Dept.","2022","50-59","West Midlands (England)","G6","15","[c]","69690","67050"
"Leaver Dept.","2022","50-59","West Midlands (England)","G7","25","[c]","51300","50410"
"Leaver Dept.","2022","50-59","West Midlands (England)","HEO","40","[c]","31980","31990"
"Leaver Dept.","2022","50-59","West Midlands (England)","SCS level","10","[c]","110660","113470"
"Leaver Dept.","2022","50-59","West Midlands (England)","SEO","40","[c]","38950","38650"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","AO","20","[c]","20720","20920"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","EO","50","[c]","26590","27570"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","G6","30","[c]","68440","67630"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","G7","60","[c]","52070","50410"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","HEO","55","[c]","32550","32310"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","SCS level","15","[c]","103880","104490"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","SEO","70","[c]","39280","38020"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","AO","10","[c]","22950","23300"
"Leaver Dept.","2022","60-64","London","EO","35","[c]","28550","27920"
"Leaver Dept.","2022","60-64","London","G6","35","[c]","70500","68550"
"Leaver Dept.","2022","60-64","London","G7","40","[c]","55500","55130"
"Leaver Dept.","2022","60-64","London","HEO","35","[c]","33660","34150"
"Leaver Dept.","2022","60-64","London","SCS level","30","[c]","125770","114980"
"Leaver Dept.","2022","60-64","London","SEO","35","[c]","41890","41570"
"Leaver Dept.","2022","60-64","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","EO","15","[c]","26260","25220"
"Leaver Dept.","2022","60-64","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","G7","10","[c]","54190","53880"
"Leaver Dept.","2022","60-64","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South West (England)","AO","10","[c]","21300","21190"
"Leaver Dept.","2022","60-64","South West (England)","EO","15","[c]","26430","27570"
"Leaver Dept.","2022","60-64","South West (England)","G6","15","[c]","73780","71890"
"Leaver Dept.","2022","60-64","South West (England)","G7","20","[c]","52430","51200"
"Leaver Dept.","2022","60-64","South West (England)","HEO","10","[c]","33100","33800"
"Leaver Dept.","2022","60-64","South West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South West (England)","SEO","20","[c]","39550","39950"
"Leaver Dept.","2022","60-64","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","SCS level","[c]","[c]","[c]","[c]"
