"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Criminal Injuries Compensation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Criminal Injuries Compensation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Electronics and Components Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","SEO","Male","35","[c]","43550","42400"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","AO","Female","255","[c]","21100","21260"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","AO","Male","110","[c]","21360","21260"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","EO","Female","435","[c]","27830","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","EO","Male","190","[c]","28120","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","HEO","Female","85","[c]","34080","34290"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","HEO","Male","40","[c]","33860","34290"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","SEO","Female","25","[c]","[c]","[c]"
