"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","16-19","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","London","Female","60","[c]","34970","34260"
"Leaver Dept.","2022","20-29","Communications","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","Outside London","Male","45","[c]","31570","30950"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Economics","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Economics","London","Male","45","[c]","37050","34620"
"Leaver Dept.","2022","20-29","Economics","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Economics","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","London","Female","85","[c]","30370","32000"
"Leaver Dept.","2022","20-29","Human Resources","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","Female","55","[c]","29000","26880"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intelligence Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intelligence Analysis","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intelligence Analysis","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Delivery","London","Female","570","[c]","31520","31060"
"Leaver Dept.","2022","20-29","Operational Delivery","London","Male","280","[c]","31970","31060"
"Leaver Dept.","2022","20-29","Operational Delivery","Outside London","Female","965","[c]","24890","24250"
"Leaver Dept.","2022","20-29","Operational Delivery","Outside London","Male","570","[c]","24910","24880"
"Leaver Dept.","2022","20-29","Operational Delivery","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Delivery","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","London","Female","85","[c]","30590","30910"
"Leaver Dept.","2022","20-29","Other","London","Male","55","[c]","31050","28670"
"Leaver Dept.","2022","20-29","Other","Outside London","Female","85","[c]","24830","24330"
"Leaver Dept.","2022","20-29","Other","Outside London","Male","70","[c]","25020","26050"
"Leaver Dept.","2022","20-29","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","London","Female","435","[c]","37570","34020"
"Leaver Dept.","2022","20-29","Policy","London","Male","335","[c]","39330","35590"
"Leaver Dept.","2022","20-29","Policy","Outside London","Female","80","[c]","32040","30830"
"Leaver Dept.","2022","20-29","Policy","Outside London","Male","75","[c]","32900","30830"
"Leaver Dept.","2022","20-29","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","Female","45","[c]","30390","28790"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","Male","40","[c]","30980","27610"
"Leaver Dept.","2022","20-29","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","London","Female","135","[c]","32990","32330"
"Leaver Dept.","2022","20-29","Science and Engineering","London","Male","50","[c]","30770","32320"
"Leaver Dept.","2022","20-29","Science and Engineering","Outside London","Female","195","[c]","26650","25010"
"Leaver Dept.","2022","20-29","Science and Engineering","Outside London","Male","135","[c]","26840","27540"
"Leaver Dept.","2022","20-29","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","Female","570","[c]","35180","32000"
"Leaver Dept.","2022","20-29","Unknown","London","Male","450","[c]","36190","32000"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Female","305","[c]","28920","27970"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Male","245","[c]","30170","28160"
"Leaver Dept.","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","100","[c]","33600","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","80","[c]","32430","32000"
"Leaver Dept.","2022","30-39","Commercial","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Outside London","Female","60","[c]","34750","35030"
"Leaver Dept.","2022","30-39","Commercial","Outside London","Male","40","[c]","35630","34800"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","London","Female","55","[c]","40350","36810"
"Leaver Dept.","2022","30-39","Communications","London","Male","50","[c]","46720","41500"
"Leaver Dept.","2022","30-39","Communications","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","London","Male","45","[c]","42490","39780"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Outside London","Female","45","[c]","39110","36330"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Outside London","Male","95","[c]","38450","36810"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Outside London","Female","40","[c]","35910","35310"
"Leaver Dept.","2022","30-39","Finance","Outside London","Male","45","[c]","39020","32880"
"Leaver Dept.","2022","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
