"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Defence Science and Technology Laboratory","South West (England)","HEO","55","[c]","29860","29230"
"Leaver CS","2022","Defence Science and Technology Laboratory","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","South West (England)","SEO","40","[c]","38290","38070"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","15","[c]","25000","24900"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","25","[c]","28170","27680"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","25","[c]","66410","64990"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","95","[c]","54190","53600"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","50","[c]","33590","33570"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","15","[c]","88900","77120"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","50","[c]","40130","40050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","EO","25","[c]","26270","26180"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","G7","35","[c]","52830","51730"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","HEO","60","[c]","35540","34020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","EO","50","[c]","27770","28500"
"Leaver CS","2022","Department for Education (excl. agencies)","London","G6","15","[c]","66900","66170"
"Leaver CS","2022","Department for Education (excl. agencies)","London","G7","25","[c]","55740","54400"
"Leaver CS","2022","Department for Education (excl. agencies)","London","HEO","30","[c]","35240","35890"
"Leaver CS","2022","Department for Education (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","SEO","20","[c]","42940","43090"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","EO","15","[c]","25000","25000"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","G7","15","[c]","51070","50130"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","HEO","15","[c]","30660","29730"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","SEO","20","[c]","37310","36500"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","G7","10","[c]","52280","50520"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","SEO","10","[c]","37390","36780"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","G7","10","[c]","52620","50720"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO","10","[c]","37750","37100"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","110","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
