"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Finance","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Outside London","Heterosexual / straight","80","[c]","34510","29200"
"Leaver CS","2022","Finance","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scottish Government","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","60","[c]","25050","24920"
"Leaver CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","Unknown","90","[c]","23490","21300"
"Leaver CS","2022","Grants Management","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Competition and Markets Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
