"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Wilton Park","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Operational Delivery","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Operational Delivery","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Operational Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Legal","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","EO","Female","100","[c]","27400","27500"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","EO","Male","70","[c]","27220","27500"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G6/G7","Female","265","[c]","58630","54710"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G6/G7","Male","210","[c]","57900","54700"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Female","50","[c]","86010","76580"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Male","50","[c]","88130","77820"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Female","565","[c]","33660","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Male","445","[c]","33330","32000"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
