"Status","Year","Ethnicity","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Institute for Apprenticeships and Technical Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Institute for Apprenticeships and Technical Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal Aid Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Maritime and Coastguard Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Met Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Met Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Met Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Met Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Met Office","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Met Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Met Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Met Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Other","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Security","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice (excl. agencies)","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Infrastructure Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Infrastructure Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Savings and Investments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Savings and Investments","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Savings and Investments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Savings and Investments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Savings and Investments","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Savings and Investments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Budget Responsibility","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Public Guardian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
