"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","London","75","[c]","30280","26880"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Justice","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
