"Status","Year","Disability","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Legal","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Animal and Plant Health Agency","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Cabinet Office (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Crown Office and Procurator Fiscal Service","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Defence Equipment and Support","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Defence Science and Technology Laboratory","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Education (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Education (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Transport (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department for Work and Pensions (excl. agencies)","London","105","[c]","29920","31060"
"Leaver CS","2022","Declared disabled","No function","Department for Work and Pensions (excl. agencies)","Outside London","950","[c]","25500","27570"
"Leaver CS","2022","Declared disabled","No function","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department of Health and Social Care (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Driver and Vehicle Licensing Agency","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Driver and Vehicle Standards Agency","Outside London","35","[c]","27410","26780"
"Leaver CS","2022","Declared disabled","No function","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Health and Safety Executive","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Courts and Tribunals Service","London","50","[c]","29720","23720"
"Leaver CS","2022","Declared disabled","No function","HM Courts and Tribunals Service","Outside London","185","[c]","22050","20970"
"Leaver CS","2022","Declared disabled","No function","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Land Registry","Outside London","30","[c]","26930","27130"
"Leaver CS","2022","Declared disabled","No function","HM Prison and Probation Service","London","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Prison and Probation Service","Outside London","605","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Prison and Probation Service","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Revenue and Customs (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Treasury (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Legal Aid Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Maritime and Coastguard Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Maritime and Coastguard Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Medicines and Healthcare Products Regulatory Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Ministry of Justice (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Ministry of Justice (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
