"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","FCDO Services","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","FCDO Services","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","FCDO Services","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Forestry and Land Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Forestry and Land Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Forestry and Land Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Forestry and Land Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Legal Department","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Legal Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Legal Department","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","London","Female","45","[c]","26140","23040"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","Outside London","Female","105","[c]","20800","20450"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","Outside London","Male","70","[c]","22060","19570"
"Leaver CS","2022","65+","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Outside London","Female","35","[c]","32490","27130"
"Leaver CS","2022","65+","HM Land Registry","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Outside London","Female","220","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Outside London","Male","285","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","London","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","Outside London","Female","320","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","Outside London","Male","270","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","London","Female","55","[c]","30120","28650"
"Leaver CS","2022","65+","Home Office","London","Male","55","[c]","34350","30480"
"Leaver CS","2022","65+","Home Office","Outside London","Female","80","[c]","23650","21680"
"Leaver CS","2022","65+","Home Office","Outside London","Male","70","[c]","26520","26160"
"Leaver CS","2022","65+","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Met Office","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Outside London","Female","170","[c]","25410","21720"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Outside London","Male","395","[c]","30190","26930"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Records of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Public Guardian","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Public Guardian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Scottish Charity Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Scottish Charity Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","Outside London","Female","30","[c]","39730","33150"
"Leaver CS","2022","65+","Public Health England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Registers of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Registers of Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Royal Fleet Auxiliary","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Courts and Tribunals Service","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Courts and Tribunals Service","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Forestry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government (excl. agencies)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government (excl. agencies)","Outside London","Male","35","[c]","45040","36130"
"Leaver CS","2022","65+","Scottish Prison Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Prison Service","Outside London","Male","30","[c]","35220","35000"
"Leaver CS","2022","65+","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Serious Fraud Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Serious Fraud Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Security Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Security Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Submarine Delivery Agency","Outside London","Male","10","[c]","[c]","[c]"
