"Status","Year","Disability","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","North West (England)","10","[c]","[c]","[c]"
