"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","East of England","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","AO","Heterosexual / straight","65","[c]","21730","21820"
"Leaver Dept.","2022","Declared non-disabled","East of England","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","EO","Heterosexual / straight","105","[c]","26760","26870"
"Leaver Dept.","2022","Declared non-disabled","East of England","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","G7","Heterosexual / straight","30","[c]","52800","51940"
"Leaver Dept.","2022","Declared non-disabled","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","HEO","Heterosexual / straight","75","[c]","32060","31920"
"Leaver Dept.","2022","Declared non-disabled","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SEO","Heterosexual / straight","55","[c]","39540","38730"
"Leaver Dept.","2022","Declared non-disabled","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","AA","Heterosexual / straight","40","[c]","21990","22350"
"Leaver Dept.","2022","Declared non-disabled","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","AO","Heterosexual / straight","210","[c]","24040","23780"
"Leaver Dept.","2022","Declared non-disabled","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","EO","Heterosexual / straight","845","[c]","28600","28310"
"Leaver Dept.","2022","Declared non-disabled","London","EO","LGBO","65","[c]","28730","27680"
"Leaver Dept.","2022","Declared non-disabled","London","EO","Undeclared","65","[c]","27690","27500"
"Leaver Dept.","2022","Declared non-disabled","London","EO","Unknown","60","[c]","29200","30550"
"Leaver Dept.","2022","Declared non-disabled","London","G6","Heterosexual / straight","370","[c]","68800","66790"
"Leaver Dept.","2022","Declared non-disabled","London","G6","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","G6","Undeclared","30","[c]","74280","67810"
"Leaver Dept.","2022","Declared non-disabled","London","G6","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","G7","Heterosexual / straight","930","[c]","54720","54290"
"Leaver Dept.","2022","Declared non-disabled","London","G7","LGBO","100","[c]","54970","54180"
"Leaver Dept.","2022","Declared non-disabled","London","G7","Undeclared","90","[c]","55840","54700"
"Leaver Dept.","2022","Declared non-disabled","London","G7","Unknown","110","[c]","56230","54800"
"Leaver Dept.","2022","Declared non-disabled","London","HEO","Heterosexual / straight","1145","[c]","33630","33570"
"Leaver Dept.","2022","Declared non-disabled","London","HEO","LGBO","130","[c]","33740","33930"
"Leaver Dept.","2022","Declared non-disabled","London","HEO","Undeclared","115","[c]","33040","32330"
"Leaver Dept.","2022","Declared non-disabled","London","HEO","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","SCS level","Heterosexual / straight","270","[c]","92840","88660"
"Leaver Dept.","2022","Declared non-disabled","London","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","SCS level","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","SEO","Heterosexual / straight","865","[c]","41140","40600"
"Leaver Dept.","2022","Declared non-disabled","London","SEO","LGBO","80","[c]","40800","40170"
"Leaver Dept.","2022","Declared non-disabled","London","SEO","Undeclared","75","[c]","40890","40600"
"Leaver Dept.","2022","Declared non-disabled","London","SEO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","AO","Heterosexual / straight","145","[c]","21240","21260"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","AO","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","EO","Heterosexual / straight","130","[c]","26870","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","EO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G7","Heterosexual / straight","30","[c]","52680","51000"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","HEO","Heterosexual / straight","65","[c]","31340","31990"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SEO","Heterosexual / straight","50","[c]","38190","37200"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AO","Heterosexual / straight","220","[c]","21110","21260"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AO","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","EO","Heterosexual / straight","390","[c]","26030","26060"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","EO","LGBO","30","[c]","26170","26200"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","EO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G6","Heterosexual / straight","30","[c]","66510","63390"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G7","Heterosexual / straight","75","[c]","51870","50390"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","HEO","Heterosexual / straight","135","[c]","31170","30830"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SEO","Heterosexual / straight","135","[c]","38980","37660"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
