"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Unknown","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","Female","105","[c]","25690","24890"
"Leaver Dept.","2022","20-29","Unknown","Operational Delivery","Male","95","[c]","24990","24890"
"Leaver Dept.","2022","20-29","Unknown","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other","Female","60","[c]","28120","26670"
"Leaver Dept.","2022","20-29","Unknown","Other","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Policy","Female","70","[c]","37140","35070"
"Leaver Dept.","2022","20-29","Unknown","Policy","Male","60","[c]","38950","35860"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","360","[c]","29810","27570"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","290","[c]","32010","27570"
"Leaver Dept.","2022","30-39","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Economics","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Economics","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Social Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Social Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Statistics","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Statistics","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Commercial","Female","65","[c]","38480","39170"
"Leaver Dept.","2022","30-39","Commercial","Commercial","Male","50","[c]","39960","37400"
"Leaver Dept.","2022","30-39","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Communications","Female","70","[c]","39260","35880"
"Leaver Dept.","2022","30-39","Communications","Communications","Male","60","[c]","41420","37810"
"Leaver Dept.","2022","30-39","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Counter Fraud","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Digital, Data and Technology","Female","85","[c]","38710","36250"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Digital, Data and Technology","Male","125","[c]","38590","36840"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Policy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Finance","Female","70","[c]","40260","36580"
"Leaver Dept.","2022","30-39","Finance","Finance","Male","65","[c]","42310","36920"
"Leaver Dept.","2022","30-39","Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Human Resources","Female","100","[c]","37930","32860"
"Leaver Dept.","2022","30-39","Human Resources","Human Resources","Male","45","[c]","38500","32760"
"Leaver Dept.","2022","30-39","Human Resources","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Unknown","Female","30","[c]","46790","40600"
"Leaver Dept.","2022","30-39","Human Resources","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Legal","Female","30","[c]","55840","52740"
"Leaver Dept.","2022","30-39","Legal","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","International Trade","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Knowledge and Information Management","Female","40","[c]","43000","44200"
"Leaver Dept.","2022","30-39","No function","Knowledge and Information Management","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Medicine","Female","50","[c]","64130","53080"
"Leaver Dept.","2022","30-39","No function","Medicine","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Operational Delivery","Female","1235","[c]","32840","28310"
"Leaver Dept.","2022","30-39","No function","Operational Delivery","Male","795","[c]","32060","27570"
"Leaver Dept.","2022","30-39","No function","Other","Female","50","[c]","35140","27570"
"Leaver Dept.","2022","30-39","No function","Other","Male","50","[c]","31630","27570"
"Leaver Dept.","2022","30-39","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Policy","Female","315","[c]","46050","46660"
"Leaver Dept.","2022","30-39","No function","Policy","Male","310","[c]","47500","51730"
"Leaver Dept.","2022","30-39","No function","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Science and Engineering","Female","400","[c]","36870","36330"
"Leaver Dept.","2022","30-39","No function","Science and Engineering","Male","150","[c]","36060","34970"
"Leaver Dept.","2022","30-39","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Unknown","Female","280","[c]","47140","49700"
"Leaver Dept.","2022","30-39","No function","Unknown","Male","260","[c]","46560","42890"
"Leaver Dept.","2022","30-39","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Commercial","Female","10","[c]","[c]","[c]"
