"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Department for Work and Pensions","Policy","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Policy","Yorkshire and The Humber","280","265","40330","35310"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","East of England","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","North East (England)","20","20","32810","31900"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","North West (England)","25","20","34310","34190"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","Scotland","20","15","35400","34080"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","South East (England)","20","15","34640","34290"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","South West (England)","10","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","Wales","20","15","37040","34290"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","West Midlands (England)","10","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","10","10","45840","49170"
"In post","2022","Unknown","Department for Work and Pensions","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","East Midlands (England)","15","10","24170","21260"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","East of England","15","10","29440","27570"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","London","95","90","43340","36650"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","North East (England)","60","60","33250","27570"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","North West (England)","85","80","34390","27570"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Scotland","10","10","28930","27570"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","South East (England)","25","25","31510","27570"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","South West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Unknown","15","15","44930","40330"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Wales","20","20","24730","21260"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","West Midlands (England)","35","30","26660","27570"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Yorkshire and The Humber","70","65","36760","31990"
"In post","2022","Unknown","Department of Health and Social Care","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Communications","London","5","5","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Human Resources","London","5","5","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","15","15","28400","23690"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","London","140","140","49280","49680"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","North West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","Yorkshire and The Humber","40","40","50070","49530"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Other","London","15","15","46500","46410"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Other","South East (England)","15","15","39090","29310"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","London","155","150","52580","51500"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","Overseas","20","20","46480","45120"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Economics","London","15","15","26460","22750"
"In post","2022","Unknown","HM Treasury","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Policy","London","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Commercial","London","55","55","41750","42290"
"In post","2022","Unknown","Home Office","Commercial","North East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Commercial","North West (England)","25","25","35140","30820"
"In post","2022","Unknown","Home Office","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Commercial","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Communications","London","155","150","49710","45750"
"In post","2022","Unknown","Home Office","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Communications","Wales","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Communications","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Counter Fraud","East of England","10","10","24540","25310"
"In post","2022","Unknown","Home Office","Counter Fraud","London","25","25","33630","30090"
"In post","2022","Unknown","Home Office","Counter Fraud","North East (England)","40","35","26260","25260"
"In post","2022","Unknown","Home Office","Counter Fraud","North West (England)","25","25","25960","25040"
"In post","2022","Unknown","Home Office","Counter Fraud","Northern Ireland","10","10","24440","24890"
"In post","2022","Unknown","Home Office","Counter Fraud","Scotland","60","55","25820","24890"
"In post","2022","Unknown","Home Office","Counter Fraud","Wales","10","10","28260","25580"
"In post","2022","Unknown","Home Office","Digital, Data and Technology","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Digital, Data and Technology","East of England","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Digital, Data and Technology","London","1085","1070","52300","47340"
"In post","2022","Unknown","Home Office","Digital, Data and Technology","North East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Digital, Data and Technology","North West (England)","355","350","43310","38020"
