"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","London","G7","35","[c]","54790","51940"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","London","EO","75","[c]","27590","27500"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","London","G6","75","[c]","66800","66380"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","London","G7","175","[c]","55220","54700"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","London","HEO","180","[c]","34260","34550"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","London","SCS level","60","[c]","87970","76580"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","London","SEO","55","[c]","40590","40600"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Outside London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Outside London","HEO","40","[c]","32220","32230"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Unknown","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Unknown","HEO","30","[c]","33260","33250"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chancellor's other departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chancellor's other departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chancellor's other departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","G6","30","[c]","66310","64990"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","G7","95","[c]","53850","53600"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","HEO","90","[c]","33190","33570"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","SEO","55","[c]","40630","40050"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","EO","40","[c]","25490","24500"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","HEO","35","[c]","32650","31450"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","G7","45","[c]","53790","52570"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","HEO","65","[c]","35170","34020"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","London","G7","35","[c]","54480","54160"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","London","SEO","30","[c]","43080","43090"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Outside London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Outside London","G7","40","[c]","51110","50510"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Outside London","HEO","35","[c]","31010","30140"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Outside London","SEO","55","[c]","38060","36960"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","HEO","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","SEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","AO","55","[c]","21240","21300"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","SEO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","London","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","G7","45","[c]","53560","53130"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","HEO","60","[c]","33040","33210"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","SCS level","10","[c]","[c]","[c]"
