"Status","Year","Disability","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Analysis","Heterosexual / straight","160","[c]","44790","39850"
"Leaver Dept.","2022","Declared non-disabled","White","Analysis","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Analysis","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Commercial","Heterosexual / straight","125","[c]","43220","40380"
"Leaver Dept.","2022","Declared non-disabled","White","Commercial","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Commercial","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Communications","Heterosexual / straight","165","[c]","43110","37510"
"Leaver Dept.","2022","Declared non-disabled","White","Communications","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Communications","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Counter Fraud","Heterosexual / straight","60","[c]","33660","27570"
"Leaver Dept.","2022","Declared non-disabled","White","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Debt","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Digital, Data & Technology","Heterosexual / straight","240","[c]","42820","39400"
"Leaver Dept.","2022","Declared non-disabled","White","Digital, Data & Technology","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Digital, Data & Technology","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Digital, Data & Technology","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Finance","Heterosexual / straight","190","[c]","43140","37590"
"Leaver Dept.","2022","Declared non-disabled","White","Finance","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Grants Management","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Human Resources","Heterosexual / straight","330","[c]","38480","32490"
"Leaver Dept.","2022","Declared non-disabled","White","Human Resources","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Human Resources","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Legal","Heterosexual / straight","55","[c]","50410","51830"
"Leaver Dept.","2022","Declared non-disabled","White","Legal","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Legal","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","No function","Heterosexual / straight","5345","[c]","38450","32330"
"Leaver Dept.","2022","Declared non-disabled","White","No function","LGBO","500","[c]","38680","33020"
"Leaver Dept.","2022","Declared non-disabled","White","No function","Undeclared","425","[c]","38940","32330"
"Leaver Dept.","2022","Declared non-disabled","White","No function","Unknown","215","[c]","41410","31990"
"Leaver Dept.","2022","Declared non-disabled","White","Project Delivery","Heterosexual / straight","335","[c]","40110","35870"
"Leaver Dept.","2022","Declared non-disabled","White","Project Delivery","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Property","Heterosexual / straight","70","[c]","43220","37820"
"Leaver Dept.","2022","Declared non-disabled","White","Property","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Property","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Security","Heterosexual / straight","70","[c]","39070","34590"
"Leaver Dept.","2022","Declared non-disabled","White","Security","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Heterosexual / straight","895","[c]","35950","28670"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","LGBO","75","[c]","36620","31990"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Undeclared","55","[c]","38730","31120"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Unknown","675","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","No function","Heterosexual / straight","40","[c]","29660","27620"
"Leaver Dept.","2022","Undeclared","Asian","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","No function","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","No function","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","No function","Undeclared","[c]","[c]","[c]","[c]"
