"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Female","185","[c]","27370","27570"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Male","90","[c]","27750","27570"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Female","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Female","35","[c]","30330","29110"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Female","55","[c]","30810","26670"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Male","65","[c]","35020","33300"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Female","110","[c]","27290","21410"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Scottish Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","Female","45","[c]","48640","53620"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","Male","40","[c]","55720","55310"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","45","[c]","49200","47420"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","50","[c]","35560","32160"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Female","45","[c]","31130","26480"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Male","70","[c]","37960","27480"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Female","855","[c]","27810","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Male","430","[c]","30060","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","Female","280","[c]","48290","45840"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","Male","85","[c]","52100","49610"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","HM Land Registry","Female","35","[c]","33410","27130"
"Leaver CS","2022","50-59","Declared non-disabled","HM Land Registry","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","HM Revenue and Customs","Female","370","[c]","30540","22080"
"Leaver CS","2022","50-59","Declared non-disabled","HM Revenue and Customs","Male","190","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Home Office","Female","130","[c]","33990","27370"
"Leaver CS","2022","50-59","Declared non-disabled","Home Office","Male","180","[c]","35250","28670"
"Leaver CS","2022","50-59","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Ministry of Defence","Female","230","[c]","33180","26700"
