"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Home Office","Essex","AA/AO","10","[c]","21620","21680"
"Leaver CS","2022","Home Office","Essex","EO","45","[c]","27480","27240"
"Leaver CS","2022","Home Office","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Greater Manchester","EO","45","[c]","26980","25310"
"Leaver CS","2022","Home Office","Greater Manchester","G6/G7","20","[c]","63200","62040"
"Leaver CS","2022","Home Office","Greater Manchester","SEO/HEO","25","[c]","35220","33320"
"Leaver CS","2022","Home Office","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Hampshire and Isle of Wight","EO","25","[c]","26910","26210"
"Leaver CS","2022","Home Office","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","EO","15","[c]","29190","28760"
"Leaver CS","2022","Home Office","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - West","AA/AO","40","[c]","23590","22460"
"Leaver CS","2022","Home Office","Inner London - West","EO","55","[c]","29300","28670"
"Leaver CS","2022","Home Office","Inner London - West","G6/G7","65","[c]","62760","59960"
"Leaver CS","2022","Home Office","Inner London - West","SCS level","15","[c]","99610","92310"
"Leaver CS","2022","Home Office","Inner London - West","SEO/HEO","120","[c]","39270","37880"
"Leaver CS","2022","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Kent","AA/AO","20","[c]","21770","21680"
"Leaver CS","2022","Home Office","Kent","EO","60","[c]","27690","27370"
"Leaver CS","2022","Home Office","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Kent","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Merseyside","AA/AO","155","[c]","21060","21680"
"Leaver CS","2022","Home Office","Merseyside","EO","125","[c]","25270","25040"
"Leaver CS","2022","Home Office","Merseyside","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Merseyside","SEO/HEO","25","[c]","33590","31060"
"Leaver CS","2022","Home Office","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northern Ireland","AA/AO","25","[c]","21470","21680"
"Leaver CS","2022","Home Office","Northern Ireland","EO","15","[c]","25090","24890"
"Leaver CS","2022","Home Office","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","EO","10","[c]","25020","24880"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - South","AA/AO","70","[c]","24440","25630"
"Leaver CS","2022","Home Office","Outer London - South","EO","90","[c]","29000","28810"
"Leaver CS","2022","Home Office","Outer London - South","G6/G7","55","[c]","63600","61690"
"Leaver CS","2022","Home Office","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - South","SEO/HEO","110","[c]","39330","37510"
"Leaver CS","2022","Home Office","Outer London - West and North West","AA/AO","35","[c]","24240","25630"
"Leaver CS","2022","Home Office","Outer London - West and North West","EO","105","[c]","30780","29080"
"Leaver CS","2022","Home Office","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - West and North West","SEO/HEO","40","[c]","38490","36950"
"Leaver CS","2022","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South Yorkshire","AA/AO","50","[c]","20980","21680"
"Leaver CS","2022","Home Office","South Yorkshire","EO","30","[c]","25650","25310"
"Leaver CS","2022","Home Office","South Yorkshire","G6/G7","10","[c]","58440","56550"
"Leaver CS","2022","Home Office","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South Yorkshire","SEO/HEO","30","[c]","35490","36590"
"Leaver CS","2022","Home Office","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Surrey, East and West Sussex","EO","35","[c]","27920","27720"
"Leaver CS","2022","Home Office","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Tees Valley and Durham","AA/AO","40","[c]","21020","21680"
"Leaver CS","2022","Home Office","Tees Valley and Durham","EO","15","[c]","25520","25310"
"Leaver CS","2022","Home Office","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Central Scotland","AA/AO","25","[c]","21200","21680"
"Leaver CS","2022","Home Office","West Central Scotland","EO","25","[c]","25770","24890"
"Leaver CS","2022","Home Office","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Midlands","EO","30","[c]","26380","25180"
"Leaver CS","2022","Home Office","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Yorkshire","EO","20","[c]","25280","24890"
"Leaver CS","2022","Home Office","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Bedfordshire and Hertfordshire","AA/AO","25","[c]","20650","21170"
"Leaver CS","2022","Ministry of Defence","Bedfordshire and Hertfordshire","EO","15","[c]","28050","28570"
"Leaver CS","2022","Ministry of Defence","Bedfordshire and Hertfordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","25","[c]","38650","37320"
"Leaver CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","265","[c]","23460","21130"
"Leaver CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","45","[c]","26720","26670"
"Leaver CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","85","[c]","39380","37800"
"Leaver CS","2022","Ministry of Defence","Cheshire","AA/AO","25","[c]","21380","21170"
"Leaver CS","2022","Ministry of Defence","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Cheshire","SEO/HEO","10","[c]","35230","33300"
"Leaver CS","2022","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","30","[c]","20770","21130"
"Leaver CS","2022","Ministry of Defence","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Cumbria","AA/AO","15","[c]","25810","23540"
"Leaver CS","2022","Ministry of Defence","Cumbria","EO","10","[c]","26920","23020"
"Leaver CS","2022","Ministry of Defence","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Cumbria","Unknown","20","[c]","39470","40430"
"Leaver CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","AA/AO","30","[c]","22170","21380"
"Leaver CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","SEO/HEO","15","[c]","40650","41060"
"Leaver CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Devon","AA/AO","65","[c]","24650","21830"
"Leaver CS","2022","Ministry of Defence","Devon","EO","40","[c]","24270","22530"
"Leaver CS","2022","Ministry of Defence","Devon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Devon","SEO/HEO","20","[c]","39920","39310"
"Leaver CS","2022","Ministry of Defence","Devon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Dorset and Somerset","AA/AO","65","[c]","21160","20920"
"Leaver CS","2022","Ministry of Defence","Dorset and Somerset","EO","30","[c]","26980","26740"
"Leaver CS","2022","Ministry of Defence","Dorset and Somerset","G6/G7","10","[c]","65570","59150"
"Leaver CS","2022","Ministry of Defence","Dorset and Somerset","SEO/HEO","80","[c]","37040","35220"
"Leaver CS","2022","Ministry of Defence","East Anglia","AA/AO","110","[c]","22330","21170"
"Leaver CS","2022","Ministry of Defence","East Anglia","EO","40","[c]","28260","26930"
"Leaver CS","2022","Ministry of Defence","East Anglia","G6/G7","20","[c]","73750","71220"
"Leaver CS","2022","Ministry of Defence","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","East Anglia","SEO/HEO","60","[c]","38200","36290"
"Leaver CS","2022","Ministry of Defence","East Wales","AA/AO","30","[c]","20700","20750"
"Leaver CS","2022","Ministry of Defence","East Wales","EO","20","[c]","28860","29570"
"Leaver CS","2022","Ministry of Defence","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","East Wales","SEO/HEO","10","[c]","36610","33970"
"Leaver CS","2022","Ministry of Defence","East Yorkshire and Northern Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","East Yorkshire and Northern Lincolnshire","EO","25","[c]","27450","26930"
"Leaver CS","2022","Ministry of Defence","East Yorkshire and Northern Lincolnshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Eastern Scotland","AA/AO","30","[c]","22920","21120"
"Leaver CS","2022","Ministry of Defence","Eastern Scotland","EO","15","[c]","28450","26800"
"Leaver CS","2022","Ministry of Defence","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Eastern Scotland","SEO/HEO","30","[c]","36480","35280"
"Leaver CS","2022","Ministry of Defence","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Essex","AA/AO","45","[c]","23650","21170"
"Leaver CS","2022","Ministry of Defence","Essex","EO","15","[c]","31480","29050"
"Leaver CS","2022","Ministry of Defence","Essex","SEO/HEO","10","[c]","49230","48770"
"Leaver CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","170","[c]","23180","21130"
"Leaver CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","300","[c]","23980","25050"
"Leaver CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","165","[c]","57030","54570"
"Leaver CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","[c]","96830","87430"
"Leaver CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","655","[c]","35950","36200"
"Leaver CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","100","[c]","39010","38150"
"Leaver CS","2022","Ministry of Defence","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","160","[c]","22560","21130"
"Leaver CS","2022","Ministry of Defence","Hampshire and Isle of Wight","EO","120","[c]","26560","26670"
"Leaver CS","2022","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","65","[c]","56970","54540"
"Leaver CS","2022","Ministry of Defence","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","165","[c]","37470","36460"
"Leaver CS","2022","Ministry of Defence","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","40","[c]","25140","21170"
"Leaver CS","2022","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","EO","30","[c]","25700","23630"
"Leaver CS","2022","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","[c]","33790","33300"
"Leaver CS","2022","Ministry of Defence","Highlands and Islands","AA/AO","25","[c]","20560","20180"
"Leaver CS","2022","Ministry of Defence","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Inner London - West","AA/AO","50","[c]","26140","23340"
"Leaver CS","2022","Ministry of Defence","Inner London - West","EO","30","[c]","28650","30200"
"Leaver CS","2022","Ministry of Defence","Inner London - West","G6/G7","30","[c]","65600","66260"
"Leaver CS","2022","Ministry of Defence","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Inner London - West","SEO/HEO","85","[c]","41210","41500"
"Leaver CS","2022","Ministry of Defence","Kent","AA/AO","30","[c]","22670","21170"
"Leaver CS","2022","Ministry of Defence","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Kent","G6/G7","15","[c]","51460","47710"
"Leaver CS","2022","Ministry of Defence","Kent","SEO/HEO","15","[c]","34820","35190"
"Leaver CS","2022","Ministry of Defence","Lancashire","AA/AO","20","[c]","20730","21130"
"Leaver CS","2022","Ministry of Defence","Lancashire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","30","[c]","20880","19050"
"Leaver CS","2022","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Lincolnshire","AA/AO","50","[c]","20300","20310"
"Leaver CS","2022","Ministry of Defence","Lincolnshire","EO","25","[c]","28270","26700"
"Leaver CS","2022","Ministry of Defence","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Lincolnshire","SEO/HEO","30","[c]","36520","34610"
"Leaver CS","2022","Ministry of Defence","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Merseyside","AA/AO","15","[c]","21290","21170"
"Leaver CS","2022","Ministry of Defence","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","North Eastern Scotland","AA/AO","10","[c]","33490","33890"
"Leaver CS","2022","Ministry of Defence","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","North Yorkshire","AA/AO","85","[c]","24380","21170"
"Leaver CS","2022","Ministry of Defence","North Yorkshire","EO","30","[c]","30260","31530"
