"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Asian","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Work and Pensions","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Revenue and Customs","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Home Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Home Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Ministry of Justice","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Home Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Home Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
