"Status","Year","Function_of_post","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Legal","Government Legal Department","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Government Legal Department","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Health and Safety Executive","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Health and Safety Executive","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Met Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Met Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Public Health England","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Public Health England","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Courts and Tribunals Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Prison Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Prison Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Serious Fraud Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Health Security Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Health Security Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Supreme Court","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Supreme Court","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","South East (England)","Female","40","[c]","27280","24370"
"Leaver CS","2022","No function","Animal and Plant Health Agency","South East (England)","Male","30","[c]","35490","28070"
"Leaver CS","2022","No function","Animal and Plant Health Agency","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Animal and Plant Health Agency","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","London","Female","80","[c]","41330","33280"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","London","Male","70","[c]","44840","35590"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
