"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Department of Health and Social Care","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Finance","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Human Resources","London","20","[c]","28750","27270"
"Leaver CS","2022","20-29","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Knowledge and Information Management","East of England","10","[c]","31240","28590"
"Leaver CS","2022","20-29","Department of Health and Social Care","Knowledge and Information Management","London","10","[c]","31550","30800"
"Leaver CS","2022","20-29","Department of Health and Social Care","Knowledge and Information Management","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","20","[c]","26630","24390"
"Leaver CS","2022","20-29","Department of Health and Social Care","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","East of England","20","[c]","27560","25010"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","London","200","[c]","31260","28590"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","North West (England)","10","[c]","20850","19880"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","South West (England)","55","[c]","22700","19880"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","West Midlands (England)","15","[c]","25350","23390"
"Leaver CS","2022","20-29","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","15","[c]","25620","19880"
"Leaver CS","2022","20-29","Department of Health and Social Care","Other","London","15","[c]","33840","30020"
"Leaver CS","2022","20-29","Department of Health and Social Care","Policy","London","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Policy","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","East of England","10","[c]","30030","32960"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","London","55","[c]","31750","32310"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","North West (England)","15","[c]","21880","21510"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","South West (England)","40","[c]","23240","23390"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","London","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","London","80","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Digital, Data and Technology","South West (England)","15","[c]","29660","27130"
"Leaver CS","2022","20-29","HM Land Registry","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Operational Delivery","North East (England)","5","[c]","[c]","[c]"
