"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Cabinet Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","110","110","40040","38750"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","30","30","28190","27570"
"In post","2022","Unknown","Department for Work and Pensions","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East of England","Heterosexual / straight","35","35","34330","32360"
"In post","2022","Unknown","Department for Work and Pensions","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","London","Heterosexual / straight","380","360","47590","40310"
"In post","2022","Unknown","Department for Work and Pensions","London","LGBO","45","45","50120","54070"
"In post","2022","Unknown","Department for Work and Pensions","London","Undeclared","35","35","44650","40310"
"In post","2022","Unknown","Department for Work and Pensions","London","Unknown","115","110","46150","40310"
"In post","2022","Unknown","Department for Work and Pensions","North East (England)","Heterosexual / straight","110","105","34060","31990"
"In post","2022","Unknown","Department for Work and Pensions","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North East (England)","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North West (England)","Heterosexual / straight","140","130","33500","31990"
"In post","2022","Unknown","Department for Work and Pensions","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North West (England)","Unknown","40","35","31300","27570"
"In post","2022","Unknown","Department for Work and Pensions","Scotland","Heterosexual / straight","50","45","32440","31990"
"In post","2022","Unknown","Department for Work and Pensions","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South East (England)","Heterosexual / straight","40","40","33540","34290"
"In post","2022","Unknown","Department for Work and Pensions","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Wales","Heterosexual / straight","45","40","31630","31990"
"In post","2022","Unknown","Department for Work and Pensions","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","45","45","30310","27570"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","290","275","39180","35310"
"In post","2022","Unknown","Department for Work and Pensions","Yorkshire and The Humber","LGBO","30","25","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Yorkshire and The Humber","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Yorkshire and The Humber","Unknown","70","65","39550","35310"
"In post","2022","Unknown","Department of Health and Social Care","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","London","Heterosexual / straight","85","80","49520","46000"
"In post","2022","Unknown","Department of Health and Social Care","London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","London","Undeclared","60","60","44540","40650"
"In post","2022","Unknown","Department of Health and Social Care","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Yorkshire and The Humber","Heterosexual / straight","35","35","46820","49530"
"In post","2022","Unknown","Department of Health and Social Care","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","130","125","51520","47300"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
