"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of Gas and Electricity Markets","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","10","[c]","56610","35640"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","Outside London","15","[c]","43310","46100"
"Leaver CS","2022","Scottish Government","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","Outside London","15","[c]","34570","26900"
"Leaver CS","2022","Scottish Government","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","Outside London","30","[c]","54920","53490"
"Leaver CS","2022","Scottish Government","Operational Delivery","Outside London","480","[c]","29230","26900"
"Leaver CS","2022","Scottish Government","Other","Outside London","70","[c]","32800","26900"
"Leaver CS","2022","Scottish Government","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Outside London","770","[c]","38620","31950"
"Leaver CS","2022","Scottish Government","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","10","[c]","33040","28980"
"Leaver CS","2022","The National Archives","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","London","10","[c]","36140","32230"
"Leaver CS","2022","The National Archives","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","London","30","[c]","24480","20510"
"Leaver CS","2022","The National Archives","Other","London","10","[c]","42260","31850"
"Leaver CS","2022","The National Archives","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","London","20","[c]","54580","47000"
"Leaver CS","2022","UK Export Finance","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Communications","Outside London","10","[c]","30650","29540"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","80","[c]","35300","33020"
"Leaver CS","2022","UK Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Economics","Outside London","30","[c]","21450","19610"
"Leaver CS","2022","UK Statistics Authority","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","Outside London","20","[c]","31830","29540"
"Leaver CS","2022","UK Statistics Authority","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","London","15","[c]","33900","32540"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","Outside London","310","[c]","23480","19860"
"Leaver CS","2022","UK Statistics Authority","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","Outside London","20","[c]","41840","37170"
"Leaver CS","2022","UK Statistics Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","London","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","Outside London","20","[c]","33720","30710"
"Leaver CS","2022","UK Statistics Authority","Statistics","London","15","[c]","33360","32540"
"Leaver CS","2022","UK Statistics Authority","Statistics","Outside London","25","[c]","37990","29540"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","London","10","[c]","37650","37230"
"Leaver CS","2022","UK Supreme Court","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Finance","Outside London","15","[c]","46570","30990"
"Leaver CS","2022","Welsh Government","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Medicine","Outside London","10","[c]","55590","38030"
"Leaver CS","2022","Welsh Government","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Operational Delivery","Outside London","80","[c]","37090","28850"
"Leaver CS","2022","Welsh Government","Other","Outside London","25","[c]","39000","37410"
"Leaver CS","2022","Welsh Government","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Policy","Outside London","65","[c]","48630","38160"
"Leaver CS","2022","Welsh Government","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Counter Fraud","London","15","[c]","39490","40270"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","London","80","[c]","61680","61610"
"Leaver Dept.","2022","Attorney General's Departments","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","London","25","[c]","26750","24590"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","Outside London","40","[c]","24640","24180"
"Leaver Dept.","2022","Attorney General's Departments","Other","London","50","[c]","31280","27470"
"Leaver Dept.","2022","Attorney General's Departments","Policy","London","10","[c]","49820","51390"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
