"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Human Resources","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Female","Heterosexual / straight","175","[c]","35130","34150"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Male","Heterosexual / straight","50","[c]","34630","33780"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Female","Heterosexual / straight","35","[c]","58560","56660"
"Leaver Dept.","2022","Legal","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","AA/AO","Female","Heterosexual / straight","920","[c]","21300","21260"
"Leaver Dept.","2022","No function","AA/AO","Female","LGBO","60","[c]","20950","20970"
"Leaver Dept.","2022","No function","AA/AO","Female","Undeclared","110","[c]","21110","21260"
"Leaver Dept.","2022","No function","AA/AO","Female","Unknown","220","[c]","21460","21260"
"Leaver Dept.","2022","No function","AA/AO","Male","Heterosexual / straight","515","[c]","21370","21260"
"Leaver Dept.","2022","No function","AA/AO","Male","LGBO","55","[c]","21340","21260"
"Leaver Dept.","2022","No function","AA/AO","Male","Undeclared","70","[c]","21330","21130"
"Leaver Dept.","2022","No function","AA/AO","Male","Unknown","135","[c]","21050","21010"
"Leaver Dept.","2022","No function","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","EO","Female","Heterosexual / straight","1570","[c]","27030","27570"
"Leaver Dept.","2022","No function","EO","Female","LGBO","120","[c]","27280","27570"
"Leaver Dept.","2022","No function","EO","Female","Undeclared","185","[c]","26790","27570"
"Leaver Dept.","2022","No function","EO","Female","Unknown","305","[c]","27580","27570"
"Leaver Dept.","2022","No function","EO","Male","Heterosexual / straight","845","[c]","27390","27570"
"Leaver Dept.","2022","No function","EO","Male","LGBO","105","[c]","27440","27570"
"Leaver Dept.","2022","No function","EO","Male","Undeclared","105","[c]","26670","27570"
"Leaver Dept.","2022","No function","EO","Male","Unknown","165","[c]","27760","27570"
"Leaver Dept.","2022","No function","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","G6/G7","Female","Heterosexual / straight","1075","[c]","56880","54290"
"Leaver Dept.","2022","No function","G6/G7","Female","LGBO","75","[c]","57310","54270"
"Leaver Dept.","2022","No function","G6/G7","Female","Undeclared","235","[c]","57830","54400"
"Leaver Dept.","2022","No function","G6/G7","Female","Unknown","350","[c]","58250","54700"
"Leaver Dept.","2022","No function","G6/G7","Male","Heterosexual / straight","695","[c]","58190","54700"
"Leaver Dept.","2022","No function","G6/G7","Male","LGBO","95","[c]","57140","54700"
"Leaver Dept.","2022","No function","G6/G7","Male","Undeclared","155","[c]","57970","54000"
"Leaver Dept.","2022","No function","G6/G7","Male","Unknown","295","[c]","59070","55240"
"Leaver Dept.","2022","No function","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SCS level","Female","Heterosexual / straight","205","[c]","97970","96750"
"Leaver Dept.","2022","No function","SCS level","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SCS level","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SCS level","Female","Unknown","75","[c]","111440","108080"
"Leaver Dept.","2022","No function","SCS level","Male","Heterosexual / straight","165","[c]","96980","94710"
"Leaver Dept.","2022","No function","SCS level","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SCS level","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SCS level","Male","Unknown","60","[c]","106950","104430"
"Leaver Dept.","2022","No function","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SEO/HEO","Female","Heterosexual / straight","2245","[c]","35590","35190"
"Leaver Dept.","2022","No function","SEO/HEO","Female","LGBO","160","[c]","35370","34710"
"Leaver Dept.","2022","No function","SEO/HEO","Female","Undeclared","380","[c]","35960","36330"
"Leaver Dept.","2022","No function","SEO/HEO","Female","Unknown","755","[c]","34570","33250"
"Leaver Dept.","2022","No function","SEO/HEO","Male","Heterosexual / straight","1085","[c]","35750","35310"
"Leaver Dept.","2022","No function","SEO/HEO","Male","LGBO","175","[c]","35320","34650"
"Leaver Dept.","2022","No function","SEO/HEO","Male","Undeclared","235","[c]","36480","36690"
"Leaver Dept.","2022","No function","SEO/HEO","Male","Unknown","520","[c]","34560","32000"
"Leaver Dept.","2022","No function","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Female","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Female","Heterosexual / straight","40","[c]","25150","25500"
"Leaver Dept.","2022","Project Delivery","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Male","Heterosexual / straight","55","[c]","24350","26070"
"Leaver Dept.","2022","Project Delivery","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Female","Heterosexual / straight","50","[c]","56850","56140"
"Leaver Dept.","2022","Project Delivery","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Male","Heterosexual / straight","55","[c]","57540","56200"
"Leaver Dept.","2022","Project Delivery","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
