"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Forestry and Land Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Forestry and Land Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Actuary's Department","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Actuary's Department","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Actuary's Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Actuary's Department","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Actuary's Department","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Internal Audit Agency","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Legal Department","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Government Property Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
