"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","AA/AO","495","[c]","28820","25540"
"Leaver CS","2022","Security","Ministry of Defence","EO","85","[c]","34570","29250"
"Leaver CS","2022","Security","Ministry of Defence","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","SEO/HEO","65","[c]","43090","39910"
"Leaver CS","2022","Security","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","15","[c]","19500","18290"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","AA/AO","615","[c]","21470","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","EO","560","[c]","27840","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","G6/G7","40","[c]","60220","59590"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SEO/HEO","90","[c]","36330","35500"
"Leaver CS","2022","Unknown","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","AA/AO","2570","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","EO","855","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","G6/G7","290","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","SCS level","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","SEO/HEO","775","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","AA/AO","570","[c]","21990","21680"
"Leaver CS","2022","Unknown","Home Office","EO","850","[c]","27470","27240"
"Leaver CS","2022","Unknown","Home Office","G6/G7","185","[c]","62130","60670"
"Leaver CS","2022","Unknown","Home Office","SCS level","25","[c]","98590","94380"
"Leaver CS","2022","Unknown","Home Office","SEO/HEO","450","[c]","37520","37190"
"Leaver CS","2022","Unknown","Home Office","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","AA/AO","900","[c]","21040","21130"
"Leaver CS","2022","Unknown","Ministry of Defence","EO","400","[c]","28330","27770"
"Leaver CS","2022","Unknown","Ministry of Defence","G6/G7","105","[c]","66810","64220"
"Leaver CS","2022","Unknown","Ministry of Defence","SCS level","10","[c]","92630","80160"
"Leaver CS","2022","Unknown","Ministry of Defence","SEO/HEO","450","[c]","38700","39030"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","250","[c]","36090","33270"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","AA/AO","240","[c]","24360","23230"
"Leaver CS","2022","Unknown","Scottish Government","EO","150","[c]","29440","28990"
"Leaver CS","2022","Unknown","Scottish Government","G6/G7","120","[c]","66410","62170"
"Leaver CS","2022","Unknown","Scottish Government","SCS level","20","[c]","94150","87520"
"Leaver CS","2022","Unknown","Scottish Government","SEO/HEO","260","[c]","40100","39660"
"Leaver CS","2022","Unknown","Welsh Government","AA/AO","60","[c]","23110","23830"
"Leaver CS","2022","Unknown","Welsh Government","EO","35","[c]","28410","28850"
"Leaver CS","2022","Unknown","Welsh Government","G6/G7","40","[c]","63850","61070"
"Leaver CS","2022","Unknown","Welsh Government","SCS level","20","[c]","101050","101020"
"Leaver CS","2022","Unknown","Welsh Government","SEO/HEO","95","[c]","39600","38160"
"Leaver Dept.","2022","Analysis","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","G6/G7","15","[c]","55960","53600"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","25","[c]","33620","33570"
"Leaver Dept.","2022","Analysis","Department for Digital, Culture, Media and Sport","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Digital, Culture, Media and Sport","SEO/HEO","10","[c]","38210","38150"
"Leaver Dept.","2022","Analysis","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Education","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Education","SEO/HEO","25","[c]","41510","42220"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for International Trade","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for International Trade","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","G6/G7","15","[c]","58010","53130"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","SEO/HEO","30","[c]","35760","34680"
"Leaver Dept.","2022","Analysis","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","G6/G7","10","[c]","55860","52150"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","SEO/HEO","20","[c]","37250","37380"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","G6/G7","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Food Standards Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","SEO/HEO","25","[c]","39660","40290"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","G6/G7","10","[c]","52080","50710"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","SEO/HEO","65","[c]","32650","30710"
