"Status","Year","Disability","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Communications","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Cabinet Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Work and Pensions","Female","40","[c]","28050","27570"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Work and Pensions","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Department for Work and Pensions","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Cabinet Office","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Transport","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Work and Pensions","Female","35","[c]","38980","36840"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Work and Pensions","Male","50","[c]","42100","37400"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department of Health and Social Care","Female","40","[c]","45680","36330"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department of Health and Social Care","Male","70","[c]","43140","38870"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
