"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Delivery","50","[c]","26960","25040"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Other","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","145","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Economics","80","[c]","44330","38020"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Operational Research","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Policy","35","[c]","47500","42400"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Social Research","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Statistics","60","[c]","43500","42980"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Commercial","160","[c]","42400","39400"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Communications","185","[c]","41330","36290"
"Leaver Dept.","2022","Declared non-disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","40","[c]","46240","38800"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Counter Fraud","75","[c]","31360","27570"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Other","40","[c]","23250","21260"
"Leaver Dept.","2022","Declared non-disabled","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","375","[c]","41670","37280"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","40","[c]","50870","54700"
"Leaver Dept.","2022","Declared non-disabled","Finance","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Finance","280","[c]","41900","37890"
"Leaver Dept.","2022","Declared non-disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","Operational Delivery","55","[c]","24630","21300"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Human Resources","355","[c]","38610","32330"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Operational Delivery","45","[c]","28410","27570"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","90","[c]","38760","34550"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Legal","65","[c]","58440","57610"
"Leaver Dept.","2022","Declared non-disabled","Legal","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Other","30","[c]","28810","27350"
"Leaver Dept.","2022","Declared non-disabled","Legal","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","International Trade","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Knowledge and Information Management","175","[c]","44670","42370"
"Leaver Dept.","2022","Declared non-disabled","No function","Medicine","240","[c]","81500","90390"
"Leaver Dept.","2022","Declared non-disabled","No function","Operational Delivery","5140","[c]","32980","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Other","275","[c]","31200","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Planning","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Planning Inspectors","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Policy","1005","[c]","45390","40050"
"Leaver Dept.","2022","Declared non-disabled","No function","Project Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Psychology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Science and Engineering","1305","[c]","37560","34000"
"Leaver Dept.","2022","Declared non-disabled","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","790","[c]","47010","42470"
"Leaver Dept.","2022","Declared non-disabled","No function","Veterinarian","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Commercial","35","[c]","30010","29550"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Other","45","[c]","34580","28770"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Project Delivery","270","[c]","40580","36940"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Science and Engineering","40","[c]","30650","27540"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Property","65","[c]","43220","39970"
"Leaver Dept.","2022","Declared non-disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Intelligence Analysis","20","[c]","[c]","[c]"
